File Name	File Extension	File Size	MD5	SHA-256	Path
lsass.exe_492_credssp.dll_3eea0580_7fefce10000	exe	22.02 KBs	9577aba5adcfa266dee22dc9041b3137	ce8fc1a17d96620258358633516741aabd3c46b8c1ee3b1ca5bb4802c12f82ca	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_credssp.dll_3eea0580_7fefce10000
lsass.exe_492_cryptbase.dll_3eea0580_7fefd810000	exe	44.03 KBs	0e1683ed5c43f251e16a8d4284005611	d31d13332e9b67cc37e9860bc7fa6e4eb884c00078bed3d127efc259c8da9286	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_cryptbase.dll_3eea0580_7fefd810000
lsass.exe_492_cryptdll.dll_3eea0580_7fefd4e0000	exe	66.05 KBs	98dd507bd326a494a7248d09bc7d769c	ca71692ff780f2f3f307ca4cb4e49b947588e2bce82f3eecd943a67b5bc64522	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_cryptdll.dll_3eea0580_7fefd4e0000
lsass.exe_492_cryptnet.dll_3eea0580_7fef2e50000	exe	138.75 KBs	26455aa00c43f72c31532913b98082c7	63bef8f98a8f31986365a144c3968f8879ac8077bfe31f4baa3168940402c388	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_cryptnet.dll_3eea0580_7fef2e50000
lsass.exe_492_dssenh.dll_3eea0580_7fef5c60000	exe	181.76 KBs	0fe9da234af8de89f82ed6994e5ab045	c339d27b32ddc9df3bfd85de2888a1cdb5622827ba1bb585dee5ccfb608bd9a7	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_dssenh.dll_3eea0580_7fef5c60000
lsass.exe_492_efslsaext.dll_3eea0580_7fefce30000	exe	56.83 KBs	c76012077da0844969c04bfb052bd5a3	164e88934008c9bc4029997c3299df9e770630c46c3b976a915714bad8842507	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_efslsaext.dll_3eea0580_7fefce30000
lsass.exe_492_kerberos.DLL_3eea0580_7fefd200000	exe	715.26 KBs	52214bad7d8164ce17f0d0d63350ad62	70a8b549a1e8a7127a468f0ad02469bf24317c1ca7a25913dea6c5af8716b99b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_kerberos.DLL_3eea0580_7fefd200000
lsass.exe_492_kernel32.dll_3eea0580_77a70000	exe	1.16 MBs	d35b38bfe586aabe94884b45398d7f1b	fa1f7d249cd2f4b021fef1a5397e8a96c2fec55c4715a7ec960c5fba35baa9ef	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_kernel32.dll_3eea0580_77a70000
lsass.exe_492_keyiso.dll_3eea0580_7fef3710000	exe	29.18 KBs	fe0eb1defe05158c98d5b61e4174ff5b	dbf1cf40ac43a271277a49889eed212495708643f0aa6f595b9bec52095bda63	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_keyiso.dll_3eea0580_7fef3710000
lsass.exe_492_logoncli.dll_3eea0580_7fefdb00000	exe	186.88 KBs	309b1fbbd3d89b3cd92ba2f6f910d624	f929f4351983edce487dcfb16345c87c8d67e91cb580b3036860b05ea018032f	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_logoncli.dll_3eea0580_7fefdb00000
lsass.exe_492_lsasrv.dll_3eea0580_7fefd5f0000	exe	1.45 MBs	53fe0469a0f16ad401906736f846577b	a580095fe877ae137f1f7b851b077bb8cb594c6c1913fd7b3b0e5aa950e578e6	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_lsasrv.dll_3eea0580_7fefd5f0000
lsass.exe_492_lsass.exe_3eea0580_ffe90000	exe	31.23 KBs	e5241d6584895cbee62e2232c461b587	769258c53c4ee81b20f8a5f33bd1d0e61855d0f1ef51875fd1fe1ca9f71023bc	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_lsass.exe_3eea0580_ffe90000
lsass.exe_492_msprivs.DLL_3eea0580_759b0000	exe	2.05 KBs	b8375e9135c3e53271e176aa5ecf192e	f9681b3ba1be44564e3dc723afa3f67e993d660950619d9d419ab35ff71d2747	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_msprivs.DLL_3eea0580_759b0000
lsass.exe_492_msv1_0.DLL_3eea0580_7fefd110000	exe	312.32 KBs	f98dcf50c8f7c110152695d319a176e2	b58c97b7cf41fc35cb3e6b6c2974dde9228efebbcef6a3b802aaf708c99aa03e	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_msv1_0.DLL_3eea0580_7fefd110000
lsass.exe_492_msvcrt.dll_3eea0580_7fefe7b0000	exe	634.88 KBs	8250dba1195bd434f610ed4e3c5645fa	ded72430dde2f217a484d165af377094d1f8a84dbbe5ce04bf10b5acf55c20fa	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_msvcrt.dll_3eea0580_7fefe7b0000
lsass.exe_492_mswsock.dll_3eea0580_7fefd180000	exe	326.14 KBs	786b79b3a0b610485d833e2dc473194e	17f835890a811311260413c32a407d6bef8b9db989043fe1437237f5d8b38fe2	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_mswsock.dll_3eea0580_7fefd180000
lsass.exe_492_ncrypt.dll_3eea0580_7fefd360000	exe	307.2 KBs	18cc367d520c520a0a7dff1bb28a1235	570a78c3c2d5f3c9b1c137b1ed32ab8d3386cfcbe953433dd405afe4463a575b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_ncrypt.dll_3eea0580_7fefd360000
lsass.exe_492_negoexts.DLL_3eea0580_7fefd2c0000	exe	117.25 KBs	37dfe7b417c7f9138d39f2cef453e61d	cd89b0123b27bb2527b6e9efa32669b3faf540e51c6bf70037b528bf545c7053	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_negoexts.DLL_3eea0580_7fefd2c0000
lsass.exe_492_netjoin.dll_3eea0580_7fefd2f0000	exe	188.93 KBs	f8eb1ee0953b6f9c6eb070b30e106598	d6b904960a305a168fda7011ed1a0e4f9327b22c0d1271b393fd9a0f260288a4	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_netjoin.dll_3eea0580_7fefd2f0000
lsass.exe_492_netlogon.DLL_3eea0580_7fefd060000	exe	695.81 KBs	4deb32aa003632cefcdc22019e80329f	71496531c20c7a6db0916eb6b88437b109ba9ee1b2b684ec52b6c8f0146b75fc	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_netlogon.DLL_3eea0580_7fefd060000
lsass.exe_492_netutils.dll_3eea0580_7fefdba0000	exe	29.18 KBs	92afe9f1926b8263c88ffe32e90f92e3	e194715763fc96faf09ea8457902369a48ff2b979506ad21a9877c6726852e24	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_netutils.dll_3eea0580_7fefdba0000
lsass.exe_492_ntdll.dll_3eea0580_77c90000	exe	1.71 MBs	3620404bdf9c2da0d6421cdba604dbe6	15a67644bfcea2854e779ac8e3d357d226c9de902da524477c1737bf11623b7c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_ntdll.dll_3eea0580_77c90000
lsass.exe_492_pku2u.DLL_3eea0580_7fefcea0000	exe	240.64 KBs	772d9b6a190050028f93d55ed2d983c6	b7c3ac97599c90963852092dc94ea8e227ec887bbd103a37ab63c8cda2e9a9dd	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_pku2u.DLL_3eea0580_7fefcea0000
lsass.exe_492_profapi.dll_3eea0580_7fefdab0000	exe	44.03 KBs	4e87bf9252566f8eeefaf55d19f026d9	da4af9f2c188730729783dcb1c7d82c5b29ff57b47c0eb3e75787721a9dd6fe3	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_profapi.dll_3eea0580_7fefdab0000
lsass.exe_492_rsaenh.dll_3eea0580_7fefcf10000	exe	271.36 KBs	e684e5ecd0255be6b30dc4cfbf3a7d36	17a5ad31d500d11d384c62fc4bec2ea9e058ba3c745221a663ba1aaf7b7ffb16	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_rsaenh.dll_3eea0580_7fefcf10000
lsass.exe_492_scecli.DLL_3eea0580_7fefcdd0000	exe	232.96 KBs	582dae01bbfc8554c06430ed9008ebe9	e205351d6c795009a90f0a46269e0118cb504aa84c3f1085b0d53ee37ae157d6	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_scecli.DLL_3eea0580_7fefcdd0000
lsass.exe_492_schannel.DLL_3eea0580_7fefcfa0000	exe	340.99 KBs	991c2c148d3fadcfb4db60f43f19e869	a00c1f0356aabe738131d8d73f5562e87a0df2184afb4efc0dfdefea433afb41	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_schannel.DLL_3eea0580_7fefcfa0000
lsass.exe_492_sechost.dll_3eea0580_7fefe720000	exe	113.66 KBs	5579aca61dc3dcc7a8d3f2905c1fa9ac	a1656b087079e096a5be65eef2603c63307d2a6a9fd1c67dfacdce1479a47f9e	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_sechost.dll_3eea0580_7fefe720000
lsass.exe_492_tspkg.DLL_3eea0580_7fefcef0000	exe	86.02 KBs	da04e9164cbaf61749e226773415b9a9	36afe724dacc83bb7adc901bf35822ef04ddd13e546fe3e6b1ebd0450389ece9	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_tspkg.DLL_3eea0580_7fefcef0000
lsass.exe_492_wdigest.DLL_3eea0580_7fefcf60000	exe	210.43 KBs	bba3a1ac35e4c2e5af44f5fe8a218e30	23997fbcbfd081a7b5a75f6a48e98ffb1a21eda0be7e40e515884013aba5ea7d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_wdigest.DLL_3eea0580_7fefcf60000
lsass.exe_492_wevtapi.dll_3eea0580_7fefd3f0000	exe	428.03 KBs	5754d5a59037260c6fccf8b3f670999b	a95401b37ed9b01a217349516a9a5523d8333cc37c6b4f7bf0b3ed9d1544e18	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_wevtapi.dll_3eea0580_7fefd3f0000
lsass.exe_492_wship6.dll_3eea0580_7fefd170000	exe	13.82 KBs	ac73db4cfae21e2fbd3075bb8b145d62	6900f21108d1d257720f1c8df86d8ee73ca5a55d8b26f8d97036794162a9b4ab	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_wship6.dll_3eea0580_7fefd170000
lsass.exe_492_wshtcpip.dll_3eea0580_7fefc960000	exe	13.31 KBs	f60edf880e551a8e589df4211ac27eb5	5f0256629ca0b3d8826b41d49786b7ed7fe981dcb83d4dff4c379616df0517f4	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsass.exe_492_wshtcpip.dll_3eea0580_7fefc960000
lsm.exe_500_ADVAPI32.dll_3eea4b30_7fefe390000	exe	877.06 KBs	9d1a35b31ad1f57b9c12024995e4ce3f	22a27359bb19f96837600d73ec592fb9754cb4964fddbcc6d81b58cc03470e01	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_ADVAPI32.dll_3eea4b30_7fefe390000
lsm.exe_500_CRYPTBASE.dll_3eea4b30_7fefd810000	exe	44.03 KBs	443bfe127e8084ebd2719961e3970cec	b9694dfb519b8e4e6bb14db3e6ceb94b18692332ca63e6b2c9038eea00f77a57	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_CRYPTBASE.dll_3eea4b30_7fefd810000
lsm.exe_500_KERNELBASE.dll_3eea4b30_7fefdcb0000	exe	419.84 KBs	31b7e469a4d1862919b56a92ee8faa53	e084531654d05fd0b6709fd7d1cfca2805252aeb2d7975ffbcdd10bec02b14d5	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_KERNELBASE.dll_3eea4b30_7fefdcb0000
lsm.exe_500_RPCRT4.dll_3eea4b30_7fefdfb0000	exe	1.22 MBs	711537c6b4ac314b4d98ee1b1cf4429d	3b94265090e3ee2e27ca067152e0e105dbff114142c3b8a84eab3ba59ce79b1	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_RPCRT4.dll_3eea4b30_7fefdfb0000
lsm.exe_500_RpcRtRemote.dll_3eea4b30_7fefd8c0000	exe	65.54 KBs	05df7860a52976e4582bdd2aea2aa67f	352384570bdacd7c87b269d6544ee5051c94f12429926c6c4782b5f3de1c9e15	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_RpcRtRemote.dll_3eea4b30_7fefd8c0000
lsm.exe_500_SSPICLI.DLL_3eea4b30_7fefd780000	exe	136.19 KBs	4bf429fe13c82898a81304e27ec9877f	ae71f7363b132209720b66ba5ed94a9b356766dfbed3748b91de73f2b008e726	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_SSPICLI.DLL_3eea4b30_7fefd780000
lsm.exe_500_SYSNTFY.dll_3eea4b30_7fefd760000	exe	23.04 KBs	8a4f0b7b20a7ebbbeef0fe30d7053fb3	7fa8fe50fcd9aebd579151cfaf9bf10d6a739c12b6df7884701cfcb51ef0e576	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_SYSNTFY.dll_3eea4b30_7fefd760000
lsm.exe_500_WMsgAPI.dll_3eea4b30_7fefd5e0000	exe	14.85 KBs	4378de936889fb7f4b883ec03016e89f	f077bdb7cb8c8a868b1221285dd5361fb080a363e2d0ac63ee858f188516a644	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_WMsgAPI.dll_3eea4b30_7fefd5e0000
lsm.exe_500_credssp.dll_3eea4b30_7fefce10000	exe	22.02 KBs	38408531f2443eb06ce86d158bf9ea56	e261af3e00c92ad8ef090c60104ce37fe48b84c564f0ca6ec970f44f5b8c0117	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_credssp.dll_3eea4b30_7fefce10000
lsm.exe_500_kernel32.dll_3eea4b30_77a70000	exe	1.16 MBs	0a59eb954683cb99ac5c4bb917429608	ba63f8d0a28ee42c23379a9d26dc034f13911e1be78b27813a67075bc5712b2b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_kernel32.dll_3eea4b30_77a70000
lsm.exe_500_lsm.exe_3eea4b30_ff840000	exe	343.04 KBs	8fde70f10a7d2e7b71755e2af2626df1	c47971a9067d1d7554777877046ecdb73db442168b46698e2cef19dc5dbdeb7e	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_lsm.exe_3eea4b30_ff840000
lsm.exe_500_msvcrt.dll_3eea4b30_7fefe7b0000	exe	634.88 KBs	f8c75c26abb918db3f60380a6ced03a3	3ea7da3ba70b3bb262c150bdafc3a31ae05a52469239a6db1944d7c6697dea85	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_msvcrt.dll_3eea4b30_7fefe7b0000
lsm.exe_500_ntdll.dll_3eea4b30_77c90000	exe	1.71 MBs	e58ffadc81e2a4382b125b5d39981f69	2df4c4c3d615d0ed625ecb678d96189b79de23a63a1008a1083efcbf6ae9366d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_ntdll.dll_3eea4b30_77c90000
lsm.exe_500_pcwum.dll_3eea4b30_7fefce20000	exe	36.86 KBs	9e1730a9d04811420da854aeeab63e75	87c84a17619a62a8fb9a3a05d4d73f024374bf55cd514dd14cd576526c951bf7	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_pcwum.dll_3eea4b30_7fefce20000
lsm.exe_500_sechost.dll_3eea4b30_7fefe720000	exe	113.66 KBs	ac7626a97a41b871d32fbd80a61a1017	59b5bc1a44020996877ed51d07ac758545967043f2a0e14ceec09ff96f8658f4	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_sechost.dll_3eea4b30_7fefe720000
lsm.exe_500_secur32.dll_3eea4b30_7fefd4d0000	exe	28.16 KBs	f5ffcb9b8d9531644ccf39b8a77c4564	635b71e375a5dc65284890bd776c7a0f177c0901bc14a2b4f41597b1f57ea293	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\lsm.exe_500_secur32.dll_3eea4b30_7fefd4d0000
mspaint.exe_2424_ADVAPI32.dll_3e8bab30_7fefe390000	exe	877.06 KBs	f6cba7c15e527eb6e880738b155cba5b	c566ac4d81ef13209c8c5c45d5ff8f4a161174bcf1dd7cc3e59e8728ec35549	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_ADVAPI32.dll_3e8bab30_7fefe390000
mspaint.exe_2424_CLBCatQ.DLL_3e8bab30_7fefe650000	exe	607.74 KBs	9c26be43c4e99d1b548787018b4c3430	a715ddd5c6cc174c29719a5ceb3098078e84b059af8bb63d0f5522f5152a17f8	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_CLBCatQ.DLL_3e8bab30_7fefe650000
mspaint.exe_2424_COMCTL32.dll_3e8bab30_7fefc160000	exe	2.03 MBs	ab66168f7704e230acee88527131af1a	4ee96461b6fae8511be6ec58531953a30e5a103ffbc8653b2663fe6bf826bcd1	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_COMCTL32.dll_3e8bab30_7fefc160000
mspaint.exe_2424_COMDLG32.dll_3e8bab30_7fefe2f0000	exe	594.43 KBs	bfe1b7a76939fce7186a02447989e15f	356da27cd3e53b40071222b0ff4ad7304efb216b052e144a652d6ee6aa17cc3c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_COMDLG32.dll_3e8bab30_7fefe2f0000
mspaint.exe_2424_CRYPTBASE.dll_3e8bab30_7fefd810000	exe	44.03 KBs	1c29ac0cbc3a12bfee3d664c49b25b68	3999f50edeb7c0cfd420776d4f7839efc7355dbef04c5e2b5510bc9ffdbfc142	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_CRYPTBASE.dll_3e8bab30_7fefd810000
mspaint.exe_2424_CRYPTSP.dll_3e8bab30_7fefd1e0000	exe	79.87 KBs	54153ca32ce029a03d3018a96175d666	46aa749129cce92dee599d562b13b82ee6aa90f8ff7f46de7d346fa2eace7790	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_CRYPTSP.dll_3e8bab30_7fefd1e0000
mspaint.exe_2424_GDI32.dll_3e8bab30_7fefe740000	exe	403.97 KBs	fa50302a24ba4b8045db2a565c294573	c4a8863577ae949f592d2e5d1b1e0ed81f0654d6cfe0aa0614eeb78a2a51303e	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_GDI32.dll_3e8bab30_7fefe740000
mspaint.exe_2424_IMM32.DLL_3e8bab30_7fefe0e0000	exe	167.42 KBs	ca77790279711bf2e3057c54952c6275	936a544e488c1e49aeed28a1647a0f19edd68b4acd52e23455d036362f564cd	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_IMM32.DLL_3e8bab30_7fefe0e0000
mspaint.exe_2424_KERNELBASE.dll_3e8bab30_7fefdcb0000	exe	419.84 KBs	99c2344bf086ef017969464a34e7cdab	aac3617dd3312a5317e398cfaebb9bdb716316d6f3cb838fa61e1d68e410c92a	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_KERNELBASE.dll_3e8bab30_7fefdcb0000
mspaint.exe_2424_LPK.dll_3e8bab30_7fefe710000	exe	41.98 KBs	9f316e8421f81443aade0b3fae4cc027	cf4384e9c5440755b89753c7a1572a4b679c71159bae97a1a0bb9d019c07cc63	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_LPK.dll_3e8bab30_7fefe710000
mspaint.exe_2424_MFC42u.dll_3e8bab30_7fef25e0000	exe	1.36 MBs	5c5af65e6c5f44f4574a39c209b051b6	4d8e1565aca277799ead49e0ebe91f71a164bf3e0a3cb17181e0c334bdb0bd1c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_MFC42u.dll_3e8bab30_7fef25e0000
mspaint.exe_2424_MSCTF.dll_3e8bab30_7fefebc0000	exe	1.07 MBs	7f755db4c7eda908a0a3b398031e17b5	f16b83748d944e15cf426a10dff8c85eb4290fe5094c7fdd58ecd60bea80591b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_MSCTF.dll_3e8bab30_7fefebc0000
mspaint.exe_2424_MSFTEDIT.DLL_3e8bab30_7fef57f0000	exe	799.74 KBs	fabad8c6fd9e70c66029f4bb960d59bb	4ef78ea6f8bf6146ddde55c906acc35ecab5fd8a86da232fc510ce102d6d6f8c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_MSFTEDIT.DLL_3e8bab30_7fef57f0000
mspaint.exe_2424_ODBC32.dll_3e8bab30_7fef2520000	exe	720.9 KBs	e4745780316563ad78f95aff24d001b3	87e5f12d1cb661a35a8bfae10635e60860f9195004086e90510fe7507674cfaa	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_ODBC32.dll_3e8bab30_7fef2520000
mspaint.exe_2424_OLEAUT32.dll_3e8bab30_7feffcc0000	exe	861.7 KBs	986c7c8e509e2de9d456d5cd30f1446a	6a8a3b99e071f1ad9dfd6bc3bc054a11409f67c80e5c5e4fa50b9bd5ca7b9fc	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_OLEAUT32.dll_3e8bab30_7feffcc0000
mspaint.exe_2424_PROPSYS.dll_3e8bab30_7fefbea0000	exe	1.21 MBs	e976468a42b46bef80eea3d955eff1a5	57e438b188d9b80146f22c9528608a4d91933a363b4bb2ad2d86f8d21e7d71b1	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_PROPSYS.dll_3e8bab30_7fefbea0000
mspaint.exe_2424_RPCRT4.dll_3e8bab30_7fefdfb0000	exe	1.22 MBs	1cd264d26b9c48327bc4a668b3bb4044	5989f366e49d9eb5e521dc049287699eba5d0f296f082ce1d9f7dc167e3da4b1	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_RPCRT4.dll_3e8bab30_7fefdfb0000
mspaint.exe_2424_RpcRtRemote.dll_3e8bab30_7fefd8c0000	exe	65.54 KBs	297cbaf88352ab38ab7efc0bd4f9b6cb	4904359388cd7de448cafe48bd7b33ea9af8f5b93538062b0ebb865e7bd39653	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_RpcRtRemote.dll_3e8bab30_7fefd8c0000
mspaint.exe_2424_SHELL32.dll_3e8bab30_7fefef30000	exe	14.17 MBs	fa9e0395ca01a4a76526b66cfcfc3024	61c89d3a8846acb013ae3bd5ef6e8d5069c5c54b2578d37d4f0304a2b36d801c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_SHELL32.dll_3e8bab30_7fefef30000
mspaint.exe_2424_SHLWAPI.dll_3e8bab30_7feffdf0000	exe	448.51 KBs	8c5fc06b9cd1941d1d7d4c975a9dd927	438fe8ae073b56d7a46f73b62f37a627e6e2f4fd88f7cf8f43365ed16deac70e	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_SHLWAPI.dll_3e8bab30_7feffdf0000
mspaint.exe_2424_UIRibbon.dll_3e8bab30_7fef2160000	exe	3.86 MBs	528fa7540d789ef004e99dffd3f9ebb2	4d4aa63dcb29e9288aceb4e2975779ad56e8cc9f615a64dbd2c5d22a43bc951b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_UIRibbon.dll_3e8bab30_7fef2160000
mspaint.exe_2424_UIRibbonRes.dll_3e8bab30_754c0000	exe	1.16 MBs	39c75c3b05bf4a0caa130e0972f1f39b	9da1ba6aa553a6809f5e6fa4ea57b48a07182f9be4dbc98d72bee0708a648445	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_UIRibbonRes.dll_3e8bab30_754c0000
mspaint.exe_2424_USER32.dll_3e8bab30_77b90000	exe	1.01 MBs	f8ba2460df99faa5b9f6f7adcc1b6bde	cf794a1898f97956aa4bb25056b0b79658d9861eb0584d48c1ff1998b49e190b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_USER32.dll_3e8bab30_77b90000
mspaint.exe_2424_USP10.dll_3e8bab30_7fefe850000	exe	800.26 KBs	24468b4a43606e2705d87eb529fa24f1	b3a0b804356a97da37f02f5679f5a3a913b0ed1c8df6c5f159c2577aa3a4c49d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_USP10.dll_3e8bab30_7fefe850000
mspaint.exe_2424_VERSION.dll_3e8bab30_7fefcc80000	exe	29.18 KBs	da5de99ca5828ca0e9d960527fcacb70	3d25ce805dac36ddfcfff0bb8d592fd427fda2caa6067367dc9a0042b549b22a	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_VERSION.dll_3e8bab30_7fefcc80000
mspaint.exe_2424_WINMM.dll_3e8bab30_7fefb700000	exe	217.6 KBs	9c41aaf4bdea3b0d054306b94c9ef8db	2dfeaa7c0d85c5ac6d2645be426dd8f886356ab9751c14b4092a0cf6c72ca2fe	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_WINMM.dll_3e8bab30_7fefb700000
mspaint.exe_2424_dwmapi.dll_3e8bab30_7fefb5b0000	exe	82.43 KBs	12f9b001a27314dfc0ecb73e87bc3e50	4a5d39e2bd742cff470606dccb95f319be4cd570ff2a38a838a93d93331dbb01	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\mspaint.exe_2424_dwmapi.dll_3e8bab30_7fefb5b0000
