#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: timeliner
# Plugin Description: Creates a timeline from various artifacts in memory
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" timeliner --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
2020-04-20 23:23:26 UTC+0000|[LIVE RESPONSE]| (System time)|
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| mssprxy.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fef53f0000
2017-10-12 00:56:03 UTC+0000|[PE HEADER (dll)]| MSSHooks.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fef76a0000
-|[PE DEBUG]| MSSHooks.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fef76a0000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| MSSHooks.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fef76a0000
2009-07-14 01:32:41 UTC+0000|[PE HEADER (dll)]| rsaenh.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefbd80000
-|[PE DEBUG]| rsaenh.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefbd80000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| rsaenh.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefbd80000
2011-12-16 08:37:19 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd720000
-|[PE DEBUG]| msvcrt.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd720000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd720000
2010-11-20 13:14:19 UTC+0000|[PE HEADER (dll)]| SHLWAPI.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd340000
-|[PE DEBUG]| SHLWAPI.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd340000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| SHLWAPI.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd340000
2016-11-10 16:33:04 UTC+0000|[PE HEADER (dll)]| USER32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x76cf0000
-|[PE DEBUG]| USER32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x76cf0000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| USER32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x76cf0000
2009-07-14 01:28:32 UTC+0000|[PE HEADER (dll)]| IMM32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefcfa0000
-|[PE DEBUG]| IMM32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefcfa0000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| IMM32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefcfa0000
2015-05-25 18:17:12 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd3c0000
2015-05-25 16:55:02 UTC+0000|[PE DEBUG]| sechost.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd3c0000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd3c0000
2017-08-11 06:35:18 UTC+0000|[PE HEADER (dll)]| ole32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd3e0000
-|[PE DEBUG]| ole32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd3e0000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| ole32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd3e0000
2017-09-05 09:30:57 UTC+0000|[PE HEADER (dll)]| api-ms-win-core-synch-l1-2-0.DLL| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefb530000
2017-09-05 09:30:57 UTC+0000|[PE DEBUG]| api-ms-win-core-synch-l1-2-0.DLL| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefb530000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| api-ms-win-core-synch-l1-2-0.DLL| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefb530000
2019-02-21 04:06:40 UTC+0000|[PE HEADER (dll)]| ADVAPI32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feff120000
-|[PE DEBUG]| ADVAPI32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feff120000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| ADVAPI32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feff120000
2017-09-13 15:29:09 UTC+0000|[PE HEADER (dll)]| MSCTF.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefda50000
-|[PE DEBUG]| MSCTF.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefda50000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| MSCTF.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefda50000
2017-09-08 15:30:48 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feff060000
-|[PE DEBUG]| GDI32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feff060000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| GDI32.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feff060000
2010-03-05 03:05:11 UTC+0000|[PE HEADER (dll)]| mscoree.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feedad0000
-|[PE DEBUG]| mscoree.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feedad0000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| mscoree.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7feedad0000
2019-02-10 16:12:01 UTC+0000|[PE HEADER (dll)]| CRYPTSP.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefc080000
2019-02-10 15:43:07 UTC+0000|[PE DEBUG]| CRYPTSP.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefc080000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| CRYPTSP.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefc080000
2017-10-12 00:56:05 UTC+0000|[PE HEADER (dll)]| LPK.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd5e0000
-|[PE DEBUG]| LPK.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd5e0000
2020-04-20 23:23:19 UTC+0000|[DLL LOADTIME (dll)]| LPK.dll| Process: SearchFilterHo/PID: 1996/PPID: 2580/Process POffset: 0x13edb8690/DLL Base: 0x7fefd5e0000
2020-04-20 23:18:35 UTC+0000|[PROCESS]| iexplore.exe| PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 10:03:57 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 20:56:07 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\5.0\CACHE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 10:03:57 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 20:19:53 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 22:44:38 UTC+0000|[Handle (Key)]| MACHINE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:16:53 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-24 01:57:46 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN\FEATURECONTROL| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:20 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:10:24 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\POLICIES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:16:49 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 01:00:54 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 22:44:38 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\WOW6432NODE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{905E63B6-C1BF-494E-B29C-65B732D3D21A}\PROPERTYBAG| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 00:50:43 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 20:55:49 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:16:48 UTC+0000|[Handle (Key)]| USER| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:23:26 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 01:01:14 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-19 08:40:49 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-20 00:09:10 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PROPERTYBAG| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-20 00:09:10 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:01 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 00:50:26 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER\TABBEDBROWSING| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 00:51:32 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER\DOMAINSUGGESTION| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 00:51:32 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER\DOMAINSUGGESTION\FILENAMES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:01 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:01 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{F3CE0F7C-4901-4ACC-8648-D5D44B04EF8F}\PROPERTYBAG| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 01:03:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:18:40 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER\DOMSTORAGE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 20:55:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONEMAP| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 19:19:01 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\APP PATHS\OUTLOOK.EXE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 05:08:29 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONEMAP| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:01 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\CRYPT32| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\MY| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 10:03:57 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\OID\ENCODINGTYPE 0\CERTDLLCREATECERTIFICATECHAINENGINE\CONFIG| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\MY| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:16:53 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\CA| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:16:53 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\DISALLOWED| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 10:05:56 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\SMARTCARDROOT| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUSTEDPEOPLE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\SMARTCARDROOT| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:16:53 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUSTEDPEOPLE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUSTEDPEOPLE| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 02:46:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 23:16:53 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:06 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUST| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 19:11:48 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-02-14 19:11:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-03-19 23:06:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SUGGESTED SITES| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2020-04-20 00:50:43 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2009-07-14 04:49:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\APPLICATION COMPATIBILITY| iexplore.exe PID: 2984/PPID: 2672/POffset: 0x13e066060
2019-02-21 04:09:01 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x76f10000
2019-02-21 03:35:33 UTC+0000|[PE DEBUG]| ntdll.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x76f10000
1970-01-01 00:00:00 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x76f10000
2017-11-14 02:12:15 UTC+0000|[PE HEADER (exe)]| iexplore.exe| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x13faf0000
2017-11-14 02:12:15 UTC+0000|[PE DEBUG]| iexplore.exe| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x13faf0000
1970-01-01 00:00:00 UTC+0000|[DLL LOADTIME (exe)]| iexplore.exe| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x13faf0000
2019-02-21 04:09:47 UTC+0000|[PE HEADER (dll)]| kernel32.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x76df0000
-|[PE DEBUG]| kernel32.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x76df0000
2020-04-20 23:18:35 UTC+0000|[DLL LOADTIME (dll)]| kernel32.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x76df0000
2010-11-20 12:55:56 UTC+0000|[PE HEADER (dll)]| CFGMGR32.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x7fefcce0000
-|[PE DEBUG]| CFGMGR32.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x7fefcce0000
2020-04-20 23:18:36 UTC+0000|[DLL LOADTIME (dll)]| CFGMGR32.dll| Process: iexplore.exe/PID: 2984/PPID: 2672/Process POffset: 0x13e066060/DLL Base: 0x7fefcce0000
