#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: ldrmodules
# Plugin Description: Detect unlinked DLLs
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" ldrmodules --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Pid      Process              Base               InLoad InInit InMem MappedPath
     936 svchost.exe          0x000007fefd720000 True   True   True  \Windows\System32\msvcrt.dll
     936 svchost.exe          0x000007fefd340000 True   True   True  \Windows\System32\shlwapi.dll
     936 svchost.exe          0x000007fefcf60000 True   True   True  \Windows\System32\userenv.dll
     936 svchost.exe          0x000007fefc190000 True   True   True  \Windows\System32\bcryptprimitives.dll
     936 svchost.exe          0x00000000ff490000 True   False  True  \Windows\System32\svchost.exe
     936 svchost.exe          0x000007fefd3c0000 True   True   True  \Windows\System32\sechost.dll
     936 svchost.exe          0x000007fef9790000 True   True   True  \Windows\System32\IPHLPAPI.DLL
     936 svchost.exe          0x000007fef7e30000 True   True   True  \Windows\System32\ntdsapi.dll
     936 svchost.exe          0x000007fefda50000 True   True   True  \Windows\System32\msctf.dll
     936 svchost.exe          0x000007feff060000 True   True   True  \Windows\System32\gdi32.dll
     936 svchost.exe          0x000007fefcad0000 True   True   True  \Windows\System32\apphelp.dll
     936 svchost.exe          0x000007fef7d80000 True   True   True  \Windows\System32\wbem\wbemprox.dll
     936 svchost.exe          0x000007fefe1e0000 True   True   True  \Windows\System32\usp10.dll
     936 svchost.exe          0x000007fef97f0000 True   True   True  \Windows\System32\uxsms.dll
     936 svchost.exe          0x000007fefcd20000 True   True   True  \Windows\System32\wintrust.dll
     936 svchost.exe          0x000007fefca20000 True   True   True  \Windows\System32\cryptbase.dll
     936 svchost.exe          0x000007fef7030000 True   True   True  \Windows\System32\PortableDeviceApi.dll
     936 svchost.exe          0x000007fef67f0000 True   True   True  \Windows\System32\umb.dll
     936 svchost.exe          0x000007fefbca0000 True   True   True  \Windows\System32\credssp.dll
     936 svchost.exe          0x000007fefa490000 True   True   True  \Windows\System32\avrt.dll
     936 svchost.exe          0x000007fefb6c0000 True   True   True  \Windows\System32\gpapi.dll
     936 svchost.exe          0x000007fefa2e0000 True   True   True  \Windows\System32\rasapi32.dll
     936 svchost.exe          0x000007fefa8f0000 True   True   True  \Windows\System32\MMDevAPI.dll
     936 svchost.exe          0x000007fef9f00000 True   True   True  \Windows\System32\cscsvc.dll
     936 svchost.exe          0x000007fef9b20000 True   True   True  \Windows\System32\mstask.dll
     936 svchost.exe          0x000007fefcd80000 True   True   True  \Windows\System32\KernelBase.dll
     936 svchost.exe          0x000007fefcdf0000 True   True   True  \Windows\System32\crypt32.dll
     936 svchost.exe          0x000007fef77c0000 True   True   True  \Windows\System32\netcfgx.dll
     936 svchost.exe          0x000007fef9dd0000 True   True   True  \Windows\System32\dsrole.dll
     936 svchost.exe          0x000007fefd3e0000 True   True   True  \Windows\System32\ole32.dll
     936 svchost.exe          0x000007fefcb30000 True   True   True  \Windows\System32\RpcRtRemote.dll
     936 svchost.exe          0x000007fef6c20000 True   True   True  \Windows\System32\winspool.drv
     936 svchost.exe          0x000007feede50000 True   True   True  \Windows\System32\rasdlg.dll
     936 svchost.exe          0x000007fefc080000 True   True   True  \Windows\System32\cryptsp.dll
     936 svchost.exe          0x000007fef6ca0000 True   True   True  \Windows\System32\umrdp.dll
     936 svchost.exe          0x000007fefe100000 True   True   True  \Windows\System32\oleaut32.dll
     936 svchost.exe          0x000007fefdb60000 True   True   True  \Windows\System32\Wldap32.dll
     936 svchost.exe          0x000007feedda0000 True   True   True  \Windows\System32\hnetcfg.dll
     936 svchost.exe          0x000007fefd5e0000 True   True   True  \Windows\System32\lpk.dll
     936 svchost.exe          0x000007fefcbf0000 True   True   True  \Windows\System32\profapi.dll
     936 svchost.exe          0x000007fef8940000 True   True   True  \Windows\System32\sysmain.dll
     936 svchost.exe          0x000007fefc660000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757\comctl32.dll
     936 svchost.exe          0x000007fefa890000 True   True   True  \Windows\System32\xmllite.dll
     936 svchost.exe          0x000007feff0d0000 True   True   True  \Windows\System32\ws2_32.dll
     936 svchost.exe          0x000007fefb6e0000 True   True   True  \Windows\System32\devrtl.dll
     936 svchost.exe          0x000007feefba0000 True   True   True  \Windows\System32\netshell.dll
     936 svchost.exe          0x000007fefcfa0000 True   True   True  \Windows\System32\imm32.dll
     936 svchost.exe          0x000007fefd870000 True   True   True  \Windows\System32\setupapi.dll
     936 svchost.exe          0x000007fefd7c0000 True   True   True  \Windows\System32\nsi.dll
     936 svchost.exe          0x000007fef9df0000 True   True   True  \Windows\System32\nlaapi.dll
     936 svchost.exe          0x000007fef7400000 True   True   True  \Windows\System32\wbem\wbemsvc.dll
     936 svchost.exe          0x000007fefb350000 True   True   True  \Windows\System32\ntmarta.dll
     936 svchost.exe          0x000007fef7250000 True   True   True  \Windows\System32\wdi.dll
     936 svchost.exe          0x000007fefc860000 True   True   True  \Windows\System32\wer.dll
     936 svchost.exe          0x000007fef88f0000 True   True   True  \Windows\System32\trkwks.dll
     936 svchost.exe          0x000007fefe2d0000 True   True   True  \Windows\System32\shell32.dll
     936 svchost.exe          0x000007feff120000 True   True   True  \Windows\System32\advapi32.dll
     936 svchost.exe          0x000007fef8b20000 True   True   True  \Windows\System32\pcasvc.dll
     936 svchost.exe          0x000007fef9dc0000 True   True   True  \Windows\System32\slc.dll
     936 svchost.exe          0x000007fefc9e0000 True   True   True  \Windows\System32\winsta.dll
     936 svchost.exe          0x000007fefcce0000 True   True   True  \Windows\System32\cfgmgr32.dll
     936 svchost.exe          0x000007fefc220000 True   True   True  \Windows\System32\bcrypt.dll
     936 svchost.exe          0x000007fefb680000 True   True   True  \Windows\System32\pcwum.dll
     936 svchost.exe          0x000007fef9c90000 True   True   True  \Windows\System32\PeerDist.dll
     936 svchost.exe          0x000007fefa2a0000 True   True   True  \Windows\System32\rtutils.dll
     936 svchost.exe          0x000007fefc320000 True   True   True  \Windows\System32\wevtapi.dll
     936 svchost.exe          0x000007fef9b60000 True   True   True  \Windows\System32\taskschd.dll
     936 svchost.exe          0x000007fef9780000 True   True   True  \Windows\System32\winnsi.dll
     936 svchost.exe          0x0000000076df0000 True   True   True  \Windows\System32\kernel32.dll
     936 svchost.exe          0x000007fefc9b0000 True   True   True  \Windows\System32\sspicli.dll
     936 svchost.exe          0x000007fef7fc0000 True   True   True  \Windows\System32\wbemcomn.dll
     936 svchost.exe          0x000007fefcbe0000 True   True   True  \Windows\System32\msasn1.dll
     936 svchost.exe          0x000007fefa1f0000 True   True   True  \Windows\System32\audiosrv.dll
     936 svchost.exe          0x000007feede10000 True   True   True  \Windows\System32\mprapi.dll
     936 svchost.exe          0x000007fef8af0000 True   True   True  \Windows\System32\sfc_os.dll
     936 svchost.exe          0x000007fefbd80000 True   True   True  \Windows\System32\rsaenh.dll
     936 svchost.exe          0x000007fefb790000 True   True   True  \Windows\System32\version.dll
     936 svchost.exe          0x000007fefc2a0000 True   True   True  \Windows\System32\authz.dll
     980 svchost.exe          0x0000000000cd0000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
     980 svchost.exe          0x0000000076cf0000 True   True   True  \Windows\System32\user32.dll
     980 svchost.exe          0x0000000076df0000 True   True   True  \Windows\System32\kernel32.dll
     980 svchost.exe          0x000007fefd5f0000 True   True   True  \Windows\System32\rpcrt4.dll
     980 svchost.exe          0x000007fef7140000 True   True   True  \Windows\System32\perftrack.dll
     980 svchost.exe          0x000007fefad60000 True   True   True  \Windows\System32\propsys.dll
     980 svchost.exe          0x000007fefc980000 True   True   True  \Windows\System32\secur32.dll
     980 svchost.exe          0x000007fefcf90000 True   True   True  \Windows\System32\api-ms-win-downlevel-normaliz-l1-1-0.dll
     980 svchost.exe          0x000007fef63f0000 True   True   True  \Windows\System32\wshbth.dll
     980 svchost.exe          0x000007fefc010000 True   True   True  \Windows\System32\wship6.dll
     980 svchost.exe          0x000007fef9d00000 True   True   True  \Windows\System32\es.dll
     980 svchost.exe          0x000007fefa090000 True   True   True  \Windows\System32\FntCache.dll
     980 svchost.exe          0x000007fefa2c0000 True   True   True  \Windows\System32\rasman.dll
     980 svchost.exe          0x000007fefa8d0000 True   True   True  \Windows\System32\dwmapi.dll
     980 svchost.exe          0x000007fefaee0000 True   True   True  \Windows\System32\cryptui.dll
     980 svchost.exe          0x000007fef9b00000 True   True   True  \Windows\System32\sppuinotify.dll
     980 svchost.exe          0x000007fefd720000 True   True   True  \Windows\System32\msvcrt.dll
     980 svchost.exe          0x000007fef7340000 True   True   True  \Windows\System32\rasadhlp.dll
     980 svchost.exe          0x000007fefcf60000 True   True   True  \Windows\System32\userenv.dll
     980 svchost.exe          0x000007fefd3e0000 True   True   True  \Windows\System32\ole32.dll
     980 svchost.exe          0x0000000076f10000 True   True   True  \Windows\System32\ntdll.dll
     980 svchost.exe          0x000007fefd3c0000 True   True   True  \Windows\System32\sechost.dll
     980 svchost.exe          0x000007fef95f0000 True   True   True  \Windows\System32\dhcpcsvc.dll
     980 svchost.exe          0x000007fefcc00000 True   True   True  \Windows\System32\api-ms-win-downlevel-ole32-l1-1-0.dll
     980 svchost.exe          0x00000000ff490000 True   False  True  \Windows\System32\svchost.exe
     980 svchost.exe          0x000007fef7f90000 True   True   True  \Windows\System32\sppc.dll
     980 svchost.exe          0x000007fefda50000 True   True   True  \Windows\System32\msctf.dll
     980 svchost.exe          0x000007feff060000 True   True   True  \Windows\System32\gdi32.dll
     980 svchost.exe          0x000007fefb290000 True   True   True  \Windows\System32\WSHTCPIP.DLL
     980 svchost.exe          0x000007fefa080000 True   True   True  \Windows\System32\slwga.dll
     980 svchost.exe          0x000007fefbd80000 True   True   True  \Windows\System32\rsaenh.dll
     980 svchost.exe          0x000007fef75c0000 True   True   True  \Windows\System32\netprofm.dll
     980 svchost.exe          0x000007fefe1e0000 True   True   True  \Windows\System32\usp10.dll
     980 svchost.exe          0x000007fef9a20000 True   True   True  \Windows\System32\tapi32.dll
     980 svchost.exe          0x000007fefca20000 True   True   True  \Windows\System32\cryptbase.dll
     980 svchost.exe          0x000007fef9640000 True   True   True  \Windows\System32\FWPUCLNT.DLL
     980 svchost.exe          0x000007fefd870000 True   True   True  \Windows\System32\setupapi.dll
     980 svchost.exe          0x000007fef9aa0000 True   True   True  \Windows\System32\sppcomapi.dll
     980 svchost.exe          0x000007fefccd0000 True   True   True  \Windows\System32\api-ms-win-downlevel-version-l1-1-0.dll
     980 svchost.exe          0x000007fefa2e0000 True   True   True  \Windows\System32\rasapi32.dll
     980 svchost.exe          0x000007fefcd80000 True   True   True  \Windows\System32\KernelBase.dll
     980 svchost.exe          0x000007fefcf80000 True   True   True  \Windows\System32\api-ms-win-downlevel-advapi32-l1-1-0.dll
     980 svchost.exe          0x000007fef5590000 True   True   True  \Windows\System32\sppcext.dll
     980 svchost.exe          0x000007fef97c0000 True   True   True  \Windows\System32\nsisvc.dll
     980 svchost.exe          0x000007fef63e0000 True   True   True  \Windows\System32\winrnr.dll
     980 svchost.exe          0x000007fef9610000 True   True   True  \Windows\System32\dhcpcsvc6.dll
     980 svchost.exe          0x000007fefcb30000 True   True   True  \Windows\System32\RpcRtRemote.dll
     980 svchost.exe          0x000007fefcc20000 True   True   True  \Windows\System32\api-ms-win-downlevel-user32-l1-1-0.dll
     980 svchost.exe          0x000007fefc080000 True   True   True  \Windows\System32\cryptsp.dll
     980 svchost.exe          0x000007fefbca0000 True   True   True  \Windows\System32\credssp.dll
     980 svchost.exe          0x000007fef8b00000 True   True   True  \Windows\System32\aepic.dll
     980 svchost.exe          0x000007fefe100000 True   True   True  \Windows\System32\oleaut32.dll
     980 svchost.exe          0x000007fef7330000 True   True   True  \Windows\System32\npmproxy.dll
     980 svchost.exe          0x000007fef9790000 True   True   True  \Windows\System32\IPHLPAPI.DLL
     980 svchost.exe          0x00000000770c0000 True   True   True  \Windows\System32\normaliz.dll
     980 svchost.exe          0x000007fefc860000 True   True   True  \Windows\System32\wer.dll
     980 svchost.exe          0x000007fefd5e0000 True   True   True  \Windows\System32\lpk.dll
     980 svchost.exe          0x000007fefcbf0000 True   True   True  \Windows\System32\profapi.dll
     980 svchost.exe          0x000007fefb6c0000 True   True   True  \Windows\System32\gpapi.dll
     980 svchost.exe          0x000007fefc660000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757\comctl32.dll
     980 svchost.exe          0x000007fefbea0000 True   True   True  \Windows\System32\dnsapi.dll
     980 svchost.exe          0x000007feff0d0000 True   True   True  \Windows\System32\ws2_32.dll
     980 svchost.exe          0x000007fefb790000 True   True   True  \Windows\System32\version.dll
     980 svchost.exe          0x000007fefcd60000 True   True   True  \Windows\System32\devobj.dll
     980 svchost.exe          0x000007fef8bf0000 True   True   True  \Windows\System32\webio.dll
     980 svchost.exe          0x000007fefcfa0000 True   True   True  \Windows\System32\imm32.dll
     980 svchost.exe          0x000007fefcdf0000 True   True   True  \Windows\System32\crypt32.dll
     980 svchost.exe          0x000007fef6400000 True   True   True  \Windows\System32\pnrpnsp.dll
     980 svchost.exe          0x000007fef9df0000 True   True   True  \Windows\System32\nlaapi.dll
     980 svchost.exe          0x000007fefd7d0000 True   True   True  \Windows\System32\clbcatq.dll
     980 svchost.exe          0x000007fefc020000 True   True   True  \Windows\System32\mswsock.dll
     980 svchost.exe          0x000007fefdc40000 True   True   True  \Windows\System32\wininet.dll
     980 svchost.exe          0x000007fef7250000 True   True   True  \Windows\System32\wdi.dll
     980 svchost.exe          0x000007fefd340000 True   True   True  \Windows\System32\shlwapi.dll
     980 svchost.exe          0x000007fefd7c0000 True   True   True  \Windows\System32\nsi.dll
     980 svchost.exe          0x000007fef39e0000 True   True   True  \Windows\System32\msi.dll
     980 svchost.exe          0x000007fefe2d0000 True   True   True  \Windows\System32\shell32.dll
     980 svchost.exe          0x000007fefa500000 True   True   True  \Windows\System32\wtsapi32.dll
     980 svchost.exe          0x000007feff120000 True   True   True  \Windows\System32\advapi32.dll
     980 svchost.exe          0x000007fef8d40000 True   True   True  \Windows\System32\winhttp.dll
     980 svchost.exe          0x000007fefdf70000 True   True   True  \Windows\System32\urlmon.dll
     980 svchost.exe          0x00000000735e0000 True   True   True  \Windows\System32\sfc.dll
     980 svchost.exe          0x000007fef9dc0000 True   True   True  \Windows\System32\slc.dll
     980 svchost.exe          0x000007fefc9e0000 True   True   True  \Windows\System32\winsta.dll
     980 svchost.exe          0x000007fef6970000 True   True   True  \Windows\System32\WinSCard.dll
     980 svchost.exe          0x000007fefcc10000 True   True   True  \Windows\System32\api-ms-win-downlevel-shlwapi-l1-1-0.dll
     980 svchost.exe          0x000007fefcce0000 True   True   True  \Windows\System32\cfgmgr32.dll
     980 svchost.exe          0x000007fefd070000 True   True   True  \Windows\System32\iertutil.dll
     980 svchost.exe          0x000007fef9780000 True   True   True  \Windows\System32\winnsi.dll
     980 svchost.exe          0x000007fef6fc0000 True   True   True  \Windows\System32\powertracker.dll
     980 svchost.exe          0x000007fefcbe0000 True   True   True  \Windows\System32\msasn1.dll
     980 svchost.exe          0x000007fef8af0000 True   True   True  \Windows\System32\sfc_os.dll
     980 svchost.exe          0x000007fef6420000 True   True   True  \Windows\System32\NapiNSP.dll
     980 svchost.exe          0x000007fefca30000 True   True   True  \Windows\System32\sxs.dll
     980 svchost.exe          0x000007fefc9b0000 True   True   True  \Windows\System32\sspicli.dll
     112 svchost.exe          0x0000000000e40000 False  False  False \Windows\System32\en-US\FirewallAPI.dll.mui
     112 svchost.exe          0x0000000005ee0000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
     112 svchost.exe          0x0000000076df0000 True   True   True  \Windows\System32\kernel32.dll
     112 svchost.exe          0x000007fefcce0000 True   True   True  \Windows\System32\cfgmgr32.dll
     112 svchost.exe          0x000007fef93c0000 True   True   True  \Windows\System32\wiarpc.dll
     112 svchost.exe          0x000007fefc2f0000 True   True   True  \Windows\System32\wkscli.dll
     112 svchost.exe          0x000007fefb900000 True   True   True  \Windows\System32\aelupsvc.dll
     112 svchost.exe          0x000007fefad00000 True   True   True  \Windows\System32\uxtheme.dll
     112 svchost.exe          0x000007fefcb30000 True   True   True  \Windows\System32\RpcRtRemote.dll
     112 svchost.exe          0x000007fef7750000 True   True   True  \Windows\System32\browser.dll
     112 svchost.exe          0x000007fefad60000 True   True   True  \Windows\System32\propsys.dll
     112 svchost.exe          0x000007fefc980000 True   True   True  \Windows\System32\secur32.dll
     112 svchost.exe          0x000007fefd7d0000 True   True   True  \Windows\System32\clbcatq.dll
     112 svchost.exe          0x000007fef9de0000 True   True   True  \Windows\System32\themeservice.dll
     112 svchost.exe          0x000007fefda50000 True   True   True  \Windows\System32\msctf.dll
     112 svchost.exe          0x000007fef93f0000 True   True   True  \Windows\System32\fveapi.dll
     112 svchost.exe          0x000007fef9a00000 True   True   True  \Windows\System32\Sens.dll
     112 svchost.exe          0x000007fefc010000 True   True   True  \Windows\System32\wship6.dll
     112 svchost.exe          0x000007fef9d00000 True   True   True  \Windows\System32\es.dll
     112 svchost.exe          0x000007fefae90000 True   True   True  \Windows\System32\samlib.dll
     112 svchost.exe          0x000007fef4e60000 True   True   True  \Windows\System32\actxprxy.dll
     112 svchost.exe          0x000007fef9470000 True   True   True  \Windows\System32\schedsvc.dll
     112 svchost.exe          0x000007fefcd80000 True   True   True  \Windows\System32\KernelBase.dll
     112 svchost.exe          0x000007fefa2c0000 True   True   True  \Windows\System32\rasman.dll
     112 svchost.exe          0x000007fefcd60000 True   True   True  \Windows\System32\devobj.dll
     112 svchost.exe          0x000007fef9ee0000 True   True   True  \Windows\System32\atl.dll
     112 svchost.exe          0x000007fefa3f0000 True   True   True  \Windows\System32\samcli.dll
     112 svchost.exe          0x000007fef7720000 True   True   True  \Windows\System32\sscore.dll
     112 svchost.exe          0x000007fef7340000 True   True   True  \Windows\System32\rasadhlp.dll
     112 svchost.exe          0x000007fefcf60000 True   True   True  \Windows\System32\userenv.dll
     112 svchost.exe          0x000007fef8920000 True   True   True  \Windows\System32\ssdpapi.dll
     112 svchost.exe          0x000007fefd3e0000 True   True   True  \Windows\System32\ole32.dll
     112 svchost.exe          0x000007fefc190000 True   True   True  \Windows\System32\bcryptprimitives.dll
     112 svchost.exe          0x0000000076f10000 True   True   True  \Windows\System32\ntdll.dll
     112 svchost.exe          0x000007fefd3c0000 True   True   True  \Windows\System32\sechost.dll
     112 svchost.exe          0x000007fef69d0000 True   True   True  \Windows\System32\wbem\wbemess.dll
     112 svchost.exe          0x000007fef95f0000 True   True   True  \Windows\System32\dhcpcsvc.dll
     112 svchost.exe          0x00000000ff490000 True   False  True  \Windows\System32\svchost.exe
     112 svchost.exe          0x000007fef7f90000 True   True   True  \Windows\System32\sppc.dll
     112 svchost.exe          0x000007fef4820000 True   True   True  \Windows\System32\wbem\NCProv.dll
     112 svchost.exe          0x000007fef7e30000 True   True   True  \Windows\System32\ntdsapi.dll
     112 svchost.exe          0x000007fef6a50000 True   True   True  \Windows\System32\wbem\WmiPrvSD.dll
     112 svchost.exe          0x000007feff060000 True   True   True  \Windows\System32\gdi32.dll
     112 svchost.exe          0x000007fefb290000 True   True   True  \Windows\System32\WSHTCPIP.DLL
     112 svchost.exe          0x000007fefc2a0000 True   True   True  \Windows\System32\authz.dll
     112 svchost.exe          0x000007fefcad0000 True   True   True  \Windows\System32\apphelp.dll
     112 svchost.exe          0x000007fefc310000 True   True   True  \Windows\System32\sysntfy.dll
     112 svchost.exe          0x000007fef3d00000 True   True   True  \Windows\System32\wuaueng.dll
     112 svchost.exe          0x000007fef4310000 True   True   True  \Windows\System32\qmgrprxy.dll
     112 svchost.exe          0x000007fef6920000 True   True   True  \Windows\System32\ncobjapi.dll
     112 svchost.exe          0x000007fef7d80000 True   True   True  \Windows\System32\wbem\wbemprox.dll
     112 svchost.exe          0x000007fefc390000 True   True   True  \Windows\System32\cryptdll.dll
     112 svchost.exe          0x000007fef99a0000 True   True   True  \Windows\System32\shsvcs.dll
     112 svchost.exe          0x000007fef9fb0000 True   True   True  \Windows\System32\profsvc.dll
     112 svchost.exe          0x000007fef75c0000 True   True   True  \Windows\System32\netprofm.dll
     112 svchost.exe          0x000007fefc1e0000 True   True   True  \Windows\System32\netjoin.dll
     112 svchost.exe          0x000007fef95a0000 True   True   True  \Windows\System32\mspatcha.dll
     112 svchost.exe          0x000007fefca20000 True   True   True  \Windows\System32\cryptbase.dll
     112 svchost.exe          0x000007fef9640000 True   True   True  \Windows\System32\FWPUCLNT.DLL
     112 svchost.exe          0x000007fefbc50000 True   True   True  \Windows\System32\netutils.dll
     112 svchost.exe          0x000007fefd870000 True   True   True  \Windows\System32\setupapi.dll
     112 svchost.exe          0x000007fef7490000 True   True   True  \Windows\System32\wbem\wbemcore.dll
     112 svchost.exe          0x000007fefb6c0000 True   True   True  \Windows\System32\gpapi.dll
     112 svchost.exe          0x000007fefa2e0000 True   True   True  \Windows\System32\rasapi32.dll
     112 svchost.exe          0x000007fefbd80000 True   True   True  \Windows\System32\rsaenh.dll
     112 svchost.exe          0x000007fef4740000 True   True   True  \Windows\System32\qmgr.dll
     112 svchost.exe          0x000007fef6970000 True   True   True  \Windows\System32\WinSCard.dll
     112 svchost.exe          0x00000000770b0000 True   True   True  \Windows\System32\psapi.dll
     112 svchost.exe          0x000007fefcdf0000 True   True   True  \Windows\System32\crypt32.dll
     112 svchost.exe          0x000007fef9780000 True   True   True  \Windows\System32\winnsi.dll
     112 svchost.exe          0x000007fef9dd0000 True   True   True  \Windows\System32\dsrole.dll
     112 svchost.exe          0x000007fef93e0000 True   True   True  \Windows\System32\tbs.dll
     112 svchost.exe          0x000007fef9610000 True   True   True  \Windows\System32\dhcpcsvc6.dll
     112 svchost.exe          0x000007fef4730000 True   True   True  \Windows\System32\bitsperf.dll
     112 svchost.exe          0x000007fef6c20000 True   True   True  \Windows\System32\winspool.drv
     112 svchost.exe          0x000007fef4840000 True   True   True  \Windows\System32\esent.dll
     112 svchost.exe          0x000007fef9460000 True   True   True  \Windows\System32\ktmw32.dll
     112 svchost.exe          0x000007fef7640000 True   True   True  \Windows\System32\mmcss.dll
     112 svchost.exe          0x000007fefc080000 True   True   True  \Windows\System32\cryptsp.dll
     112 svchost.exe          0x000007fefbca0000 True   True   True  \Windows\System32\credssp.dll
     112 svchost.exe          0x000007fefe100000 True   True   True  \Windows\System32\oleaut32.dll
     112 svchost.exe          0x000007fef4710000 True   True   True  \Windows\System32\bitsigd.dll
     112 svchost.exe          0x000007fefcd20000 True   True   True  \Windows\System32\wintrust.dll
     112 svchost.exe          0x000007fef7330000 True   True   True  \Windows\System32\npmproxy.dll
     112 svchost.exe          0x000007fef6940000 True   True   True  \Windows\System32\SessEnv.dll
     112 svchost.exe          0x000007fef8f50000 True   True   True  \Windows\System32\vsstrace.dll
     112 svchost.exe          0x000007fefe1e0000 True   True   True  \Windows\System32\usp10.dll
     112 svchost.exe          0x000007fef46c0000 True   True   True  \Windows\System32\upnp.dll
     112 svchost.exe          0x000007fef9790000 True   True   True  \Windows\System32\IPHLPAPI.DLL
     112 svchost.exe          0x000007feedda0000 True   True   True  \Windows\System32\hnetcfg.dll
     112 svchost.exe          0x000007fefd5e0000 True   True   True  \Windows\System32\lpk.dll
     112 svchost.exe          0x000007fef8bf0000 True   True   True  \Windows\System32\webio.dll
     112 svchost.exe          0x000007fef9340000 True   True   True  \Windows\System32\taskcomp.dll
     112 svchost.exe          0x000007fefc9b0000 True   True   True  \Windows\System32\sspicli.dll
     112 svchost.exe          0x000007fef8050000 True   True   True  \Windows\System32\wbem\WMIsvc.dll
     112 svchost.exe          0x000007fefc660000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757\comctl32.dll
     112 svchost.exe          0x000007fefa890000 True   True   True  \Windows\System32\xmllite.dll
     112 svchost.exe          0x000007fefbea0000 True   True   True  \Windows\System32\dnsapi.dll
     112 svchost.exe          0x000007feff0d0000 True   True   True  \Windows\System32\ws2_32.dll
     112 svchost.exe          0x000007fefb6e0000 True   True   True  \Windows\System32\devrtl.dll
     112 svchost.exe          0x000007fefb790000 True   True   True  \Windows\System32\version.dll
     112 svchost.exe          0x000007feedb40000 True   True   True  \Windows\System32\wups2.dll
     112 svchost.exe          0x000007fefd340000 True   True   True  \Windows\System32\shlwapi.dll
     112 svchost.exe          0x000007fefa490000 True   True   True  \Windows\System32\avrt.dll
     112 svchost.exe          0x000007fefcfa0000 True   True   True  \Windows\System32\imm32.dll
     112 svchost.exe          0x000007fef95b0000 True   True   True  \Windows\System32\cabinet.dll
     112 svchost.exe          0x000007fef7bc0000 True   True   True  \Windows\System32\wdscore.dll
     112 svchost.exe          0x000007fefb1d0000 True   True   True  \Windows\System32\FirewallAPI.dll
     112 svchost.exe          0x000007fefd720000 True   True   True  \Windows\System32\msvcrt.dll
     112 svchost.exe          0x000007fef9df0000 True   True   True  \Windows\System32\nlaapi.dll
     112 svchost.exe          0x000007fef7400000 True   True   True  \Windows\System32\wbem\wbemsvc.dll
     112 svchost.exe          0x000007fef76d0000 True   True   True  \Windows\System32\clusapi.dll
     112 svchost.exe          0x000007fefc020000 True   True   True  \Windows\System32\mswsock.dll
     112 svchost.exe          0x000007fefc250000 True   True   True  \Windows\System32\ncrypt.dll
     112 svchost.exe          0x000007fefc860000 True   True   True  \Windows\System32\wer.dll
     112 svchost.exe          0x000007fefbe70000 True   True   True  \Windows\System32\logoncli.dll
     112 svchost.exe          0x000007fefd7c0000 True   True   True  \Windows\System32\nsi.dll
     112 svchost.exe          0x000007fefe2d0000 True   True   True  \Windows\System32\shell32.dll
     112 svchost.exe          0x000007fefd5f0000 True   True   True  \Windows\System32\rpcrt4.dll
     112 svchost.exe          0x000007fefc8e0000 True   True   True  \Windows\System32\srvcli.dll
     112 svchost.exe          0x000007fefa500000 True   True   True  \Windows\System32\wtsapi32.dll
     112 svchost.exe          0x000007feff120000 True   True   True  \Windows\System32\advapi32.dll
     112 svchost.exe          0x000007fef7730000 True   True   True  \Windows\System32\nci.dll
     112 svchost.exe          0x000007fef8d40000 True   True   True  \Windows\System32\winhttp.dll
     112 svchost.exe          0x000007fefbc60000 True   True   True  \Windows\System32\ubpm.dll
