#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: vadwalk
# Plugin Description: Walk the VAD tree
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" vadwalk --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
************************************************************************
Pid:      4
Address            Parent             Left               Right              Start              End                Tag 
0xfffffa8001bc5a20 0xfffffa8001bc5750 0xfffffa8001bc5b10 0xfffffa8001bc5840 0x0000000003460000 0x000000000349ffff VadS
0xfffffa8001bc5b10 0xfffffa8001bc5a20 0xfffffa8001bc5c00 0xfffffa8001bc5a70 0x00000000033a0000 0x00000000033dffff VadS
0xfffffa8001bc5c00 0xfffffa8001bc5b10 0xfffffa8001bc5c50 0xfffffa8001bc5b60 0x00000000032e0000 0x000000000331ffff VadS
0xfffffa8001bc5c50 0xfffffa8001bc5c00 0xfffffa8001bc5ca0 0x0000000000000000 0x00000000032a0000 0x00000000032dffff VadS
0xfffffa8001bc5ca0 0xfffffa8001bc5c50 0x0000000000000000 0x0000000000000000 0x0000000003260000 0x000000000329ffff VadS
0xfffffa8001bc5b60 0xfffffa8001bc5c00 0xfffffa8001bc5bb0 0x0000000000000000 0x0000000003360000 0x000000000339ffff VadS
0xfffffa8001bc5bb0 0xfffffa8001bc5b60 0x0000000000000000 0x0000000000000000 0x0000000003320000 0x000000000335ffff VadS
0xfffffa8001bc5a70 0xfffffa8001bc5b10 0xfffffa8001bc5ac0 0x0000000000000000 0x0000000003420000 0x000000000345ffff VadS
0xfffffa8001bc5ac0 0xfffffa8001bc5a70 0x0000000000000000 0x0000000000000000 0x00000000033e0000 0x000000000341ffff VadS
0xfffffa8001bc5840 0xfffffa8001bc5a20 0xfffffa8001bc5930 0xfffffa8001bc57a0 0x00000000035e0000 0x000000000364dfff VadS
0xfffffa8001bc5930 0xfffffa8001bc5840 0xfffffa8001bc5980 0xfffffa8001bc5890 0x0000000003520000 0x000000000355ffff VadS
0xfffffa8001bc5980 0xfffffa8001bc5930 0xfffffa8001bc59d0 0x0000000000000000 0x00000000034e0000 0x000000000351ffff VadS
0xfffffa8001bc59d0 0xfffffa8001bc5980 0x0000000000000000 0x0000000000000000 0x00000000034a0000 0x00000000034dffff VadS
0xfffffa8001bc5890 0xfffffa8001bc5930 0xfffffa8001bc58e0 0x0000000000000000 0x00000000035a0000 0x00000000035dffff VadS
0xfffffa8001bc58e0 0xfffffa8001bc5890 0x0000000000000000 0x0000000000000000 0x0000000003560000 0x000000000359ffff VadS
0xfffffa8001bc57a0 0xfffffa8001bc5840 0xfffffa8001bc57f0 0x0000000000000000 0x00000000036b0000 0x0000000003705fff VadS
0xfffffa8001bc57f0 0xfffffa8001bc57a0 0x0000000000000000 0x0000000000000000 0x0000000003650000 0x00000000036a9fff VadS
0xfffffa8001bc5480 0xfffffa8001bc5750 0xfffffa8001bc5570 0xfffffa8001ed2220 0x0000000004320000 0x0000000004411fff VadS
0xfffffa8001bc5570 0xfffffa8001bc5480 0xfffffa8001bc5660 0xfffffa8001bc54d0 0x0000000004140000 0x00000000041c4fff VadS
0xfffffa8001bc5660 0xfffffa8001bc5570 0xfffffa8001bc56b0 0xfffffa8001bc55c0 0x0000000003fd0000 0x0000000004034fff VadS
0xfffffa8001bc56b0 0xfffffa8001bc5660 0xfffffa8001bc5700 0x0000000000000000 0x0000000003f70000 0x0000000003fcbfff VadS
0xfffffa8001bc5700 0xfffffa8001bc56b0 0x0000000000000000 0x0000000000000000 0x0000000003f10000 0x0000000003f6bfff VadS
0xfffffa8001bc55c0 0xfffffa8001bc5660 0xfffffa8001bc5610 0x0000000000000000 0x00000000040c0000 0x000000000413afff VadS
0xfffffa8001bc5610 0xfffffa8001bc55c0 0x0000000000000000 0x0000000000000000 0x0000000004040000 0x00000000040b8fff VadS
0xfffffa8001bc54d0 0xfffffa8001bc5570 0xfffffa8001bc5520 0x0000000000000000 0x0000000004270000 0x000000000431efff VadS
0xfffffa8001bc5520 0xfffffa8001bc54d0 0x0000000000000000 0x0000000000000000 0x00000000041d0000 0x0000000004268fff VadS
0xfffffa8001ed2220 0xfffffa8001bc5480 0xfffffa80021596e0 0xfffffa8001bc52a0 0x0000000004f20000 0x0000000004f9ffff VadS
0xfffffa80021596e0 0xfffffa8001ed2220 0xfffffa8001bc5390 0xfffffa8001bc64d0 0x0000000004830000 0x0000000004a6efff VadS
0xfffffa8001bc5390 0xfffffa80021596e0 0xfffffa8001bc53e0 0xfffffa8001bc5340 0x0000000004660000 0x00000000047b3fff VadS
0xfffffa8001bc53e0 0xfffffa8001bc5390 0xfffffa8001bc5430 0x0000000000000000 0x0000000004520000 0x000000000465bfff VadS
0xfffffa8001bc5430 0xfffffa8001bc53e0 0x0000000000000000 0x0000000000000000 0x0000000004420000 0x000000000451dfff VadS
0xfffffa8001bc5340 0xfffffa8001bc5390 0x0000000000000000 0x0000000000000000 0x00000000047c0000 0x0000000004825fff VadS
0xfffffa8001bc64d0 0xfffffa80021596e0 0xfffffa8001bc6660 0xfffffa8001c6eb10 0x0000000004c90000 0x0000000004d8ffff VadS
0xfffffa8001bc6660 0xfffffa8001bc64d0 0x0000000000000000 0x0000000000000000 0x0000000004a70000 0x0000000004c88fff VadS
0xfffffa8001c6eb10 0xfffffa8001bc64d0 0xfffffa8001f5a3c0 0x0000000000000000 0x0000000004e70000 0x0000000004eeffff VadS
0xfffffa8001f5a3c0 0xfffffa8001c6eb10 0x0000000000000000 0x0000000000000000 0x0000000004dc0000 0x0000000004e3ffff VadS
0xfffffa8001bc52a0 0xfffffa8001ed2220 0xfffffa8001bc52f0 0xfffffa8001bc5200 0x0000000006530000 0x000000000656ffff VadS
0xfffffa8001bc52f0 0xfffffa8001bc52a0 0xfffffa80020955b0 0x0000000000000000 0x00000000064b0000 0x000000000652dfff VadS
0xfffffa80020955b0 0xfffffa8001bc52f0 0x0000000000000000 0x0000000000000000 0x00000000050a0000 0x000000000511ffff VadS
0xfffffa8001bc5200 0xfffffa8001bc52a0 0xfffffa8001bc5250 0xfffffa8001bc51b0 0x00000000065c0000 0x00000000065fffff VadS
0xfffffa8001bc5250 0xfffffa8001bc5200 0x0000000000000000 0x0000000000000000 0x0000000006570000 0x00000000065b1fff VadS
0xfffffa8001bc51b0 0xfffffa8001bc5200 0x0000000000000000 0x0000000000000000 0x0000000006600000 0x000000000665cfff VadS
0xfffffa8001c38410 0xfffffa8001bc5160 0xfffffa8001bc69d0 0xfffffa800143b220 0x000000007ffe0000 0x000000007ffeffff Vadl
0xfffffa8001bc69d0 0xfffffa8001c38410 0xfffffa8001bc6d90 0xfffffa800143fb60 0x0000000006a40000 0x0000000006a4ffff VadS
0xfffffa8001bc6d90 0xfffffa8001bc69d0 0xfffffa8001bc6ed0 0xfffffa8001bc6b10 0x00000000068b0000 0x00000000068bffff VadS
0xfffffa8001bc6ed0 0xfffffa8001bc6d90 0xfffffa8001bc6010 0xfffffa8001bc6e30 0x0000000006870000 0x000000000687ffff VadS
0xfffffa8001bc6010 0xfffffa8001bc6ed0 0xfffffa8001bc50c0 0xfffffa8001bc6f70 0x0000000006830000 0x000000000683ffff VadS
0xfffffa8001bc50c0 0xfffffa8001bc6010 0xfffffa8001bc5110 0xfffffa8001bc5070 0x0000000006770000 0x000000000681cfff VadS
0xfffffa8001bc5110 0xfffffa8001bc50c0 0x0000000000000000 0x0000000000000000 0x00000000066e0000 0x0000000006765fff VadS
0xfffffa8001bc5070 0xfffffa8001bc50c0 0x0000000000000000 0x0000000000000000 0x0000000006820000 0x000000000682ffff VadS
0xfffffa8001bc6f70 0xfffffa8001bc6010 0xfffffa8001bc6fc0 0xfffffa8001bc6f20 0x0000000006850000 0x000000000685ffff VadS
0xfffffa8001bc6fc0 0xfffffa8001bc6f70 0x0000000000000000 0x0000000000000000 0x0000000006840000 0x000000000684ffff VadS
0xfffffa8001bc6f20 0xfffffa8001bc6f70 0x0000000000000000 0x0000000000000000 0x0000000006860000 0x000000000686ffff VadS
0xfffffa8001bc6e30 0xfffffa8001bc6ed0 0xfffffa8001bc6e80 0xfffffa8001bc6de0 0x0000000006890000 0x000000000689ffff VadS
0xfffffa8001bc6e80 0xfffffa8001bc6e30 0x0000000000000000 0x0000000000000000 0x0000000006880000 0x000000000688ffff VadS
0xfffffa8001bc6de0 0xfffffa8001bc6e30 0x0000000000000000 0x0000000000000000 0x00000000068a0000 0x00000000068affff VadS
0xfffffa8001bc6b10 0xfffffa8001bc6d90 0xfffffa8001bc6c50 0xfffffa8001bc6a70 0x0000000006960000 0x000000000699ffff VadS
0xfffffa8001bc6c50 0xfffffa8001bc6b10 0xfffffa8001bc6cf0 0xfffffa8001bc6bb0 0x00000000068f0000 0x00000000068fffff VadS
0xfffffa8001bc6cf0 0xfffffa8001bc6c50 0xfffffa8001bc6d40 0xfffffa8001bc6ca0 0x00000000068d0000 0x00000000068dffff VadS
0xfffffa8001bc6d40 0xfffffa8001bc6cf0 0x0000000000000000 0x0000000000000000 0x00000000068c0000 0x00000000068cffff VadS
0xfffffa8001bc6ca0 0xfffffa8001bc6cf0 0x0000000000000000 0x0000000000000000 0x00000000068e0000 0x00000000068effff VadS
0xfffffa8001bc6bb0 0xfffffa8001bc6c50 0xfffffa8001bc6c00 0xfffffa8001bc6b60 0x0000000006910000 0x000000000691ffff VadS
0xfffffa8001bc6c00 0xfffffa8001bc6bb0 0x0000000000000000 0x0000000000000000 0x0000000006900000 0x000000000690ffff VadS
0xfffffa8001bc6b60 0xfffffa8001bc6bb0 0x0000000000000000 0x0000000000000000 0x0000000006920000 0x000000000695ffff VadS
0xfffffa8001bc6a70 0xfffffa8001bc6b10 0xfffffa8001bc6ac0 0xfffffa8001bc6a20 0x00000000069e0000 0x0000000006a20fff VadS
0xfffffa8001bc6ac0 0xfffffa8001bc6a70 0x0000000000000000 0x0000000000000000 0x00000000069a0000 0x00000000069dffff VadS
0xfffffa8001bc6a20 0xfffffa8001bc6a70 0x0000000000000000 0x0000000000000000 0x0000000006a30000 0x0000000006a3ffff VadS
0xfffffa800143fb60 0xfffffa8001bc69d0 0xfffffa8001bc6890 0xfffffa8001c38380 0x0000000074630000 0x0000000074632fff Vad 
0xfffffa8001bc6890 0xfffffa800143fb60 0xfffffa8001bc6930 0xfffffa8001bc6750 0x0000000006a80000 0x0000000006a8ffff VadS
0xfffffa8001bc6930 0xfffffa8001bc6890 0xfffffa8001bc6980 0xfffffa8001bc68e0 0x0000000006a60000 0x0000000006a6ffff VadS
0xfffffa8001bc6980 0xfffffa8001bc6930 0x0000000000000000 0x0000000000000000 0x0000000006a50000 0x0000000006a5ffff VadS
0xfffffa8001bc68e0 0xfffffa8001bc6930 0x0000000000000000 0x0000000000000000 0x0000000006a70000 0x0000000006a7ffff VadS
0xfffffa8001bc6750 0xfffffa8001bc6890 0xfffffa8001bc67f0 0xfffffa800207cb80 0x0000000006b50000 0x0000000006b8ffff VadS
0xfffffa8001bc67f0 0xfffffa8001bc6750 0xfffffa8001bc6840 0xfffffa8001bc67a0 0x0000000006ad0000 0x0000000006b0ffff VadS
0xfffffa8001bc6840 0xfffffa8001bc67f0 0x0000000000000000 0x0000000000000000 0x0000000006a90000 0x0000000006acffff VadS
0xfffffa8001bc67a0 0xfffffa8001bc67f0 0x0000000000000000 0x0000000000000000 0x0000000006b10000 0x0000000006b4ffff VadS
0xfffffa800207cb80 0xfffffa8001bc6750 0xfffffa8001bc6700 0x0000000000000000 0x0000000073220000 0x00000000739f3fff Vad 
0xfffffa8001bc6700 0xfffffa800207cb80 0x0000000000000000 0x0000000000000000 0x0000000006b90000 0x0000000006bcffff VadS
0xfffffa8001c38380 0xfffffa800143fb60 0xfffffa800143bf80 0xfffffa800143b520 0x0000000077c90000 0x0000000077e38fff Vad 
0xfffffa800143bf80 0xfffffa8001c38380 0x0000000000000000 0xfffffa8001440780 0x0000000077a70000 0x0000000077b8efff Vad 
0xfffffa8001440780 0xfffffa800143bf80 0x0000000000000000 0x0000000000000000 0x0000000077b90000 0x0000000077c89fff Vadm
0xfffffa800143b520 0xfffffa8001c38380 0xfffffa800201d630 0xfffffa8000e63140 0x000000007efe0000 0x000000007f0dffff Vad 
0xfffffa800201d630 0xfffffa800143b520 0x0000000000000000 0x0000000000000000 0x0000000077e60000 0x0000000077e66fff Vad 
0xfffffa8000e63140 0xfffffa800143b520 0x0000000000000000 0x0000000000000000 0x000000007f0e0000 0x000000007ffdffff VadS
0xfffffa800143b220 0xfffffa8001c38410 0xfffffa8001c3a670 0xfffffa800143f600 0x000007fefe720000 0x000007fefe73efff Vad 
0xfffffa8001c3a670 0xfffffa800143b220 0xfffffa800143fbf0 0xfffffa8001440010 0x000007fefd1e0000 0x000007fefd1f6fff Vad 
0xfffffa800143fbf0 0xfffffa8001c3a670 0xfffffa8001fdf9f0 0xfffffa80014427d0 0x000007fefc810000 0x000007fefc820fff Vad 
0xfffffa8001fdf9f0 0xfffffa800143fbf0 0xfffffa8000e620f0 0xfffffa800143e160 0x000007fef6490000 0x000007fef64c4fff Vad 
0xfffffa8000e620f0 0xfffffa8001fdf9f0 0x0000000000000000 0xfffffa8002022120 0x00000000ff9a0000 0x00000000ff9aafff Vad 
0xfffffa8002022120 0xfffffa8000e620f0 0x0000000000000000 0x0000000000000000 0x000007fef63b0000 0x000007fef6482fff Vad 
0xfffffa800143e160 0xfffffa8001fdf9f0 0xfffffa8001bcc640 0xfffffa800215a010 0x000007fef8380000 0x000007fef847afff Vad 
0xfffffa8001bcc640 0xfffffa800143e160 0x0000000000000000 0xfffffa800143f690 0x000007fef7f60000 0x000007fef7f72fff Vad 
0xfffffa800143f690 0xfffffa8001bcc640 0x0000000000000000 0x0000000000000000 0x000007fef82f0000 0x000007fef837ffff Vad 
0xfffffa800215a010 0xfffffa800143e160 0xfffffa800143fad0 0x0000000000000000 0x000007fefb540000 0x000007fefb574fff Vad 
0xfffffa800143fad0 0xfffffa800215a010 0x0000000000000000 0x0000000000000000 0x000007fefa7a0000 0x000007fefa7affff Vad 
0xfffffa80014427d0 0xfffffa800143fbf0 0xfffffa8001440dd0 0xfffffa8001fdb5b0 0x000007fefccc0000 0x000007fefccdafff Vad 
0xfffffa8001440dd0 0xfffffa80014427d0 0xfffffa800148a740 0x0000000000000000 0x000007fefcc80000 0x000007fefcc8bfff Vad 
0xfffffa800148a740 0xfffffa8001440dd0 0x0000000000000000 0x0000000000000000 0x000007fefcc50000 0x000007fefcc7cfff Vad 
0xfffffa8001fdb5b0 0xfffffa80014427d0 0xfffffa8001bcce80 0xfffffa8001c3a790 0x000007fefce50000 0x000007fefce9bfff Vad 
0xfffffa8001bcce80 0xfffffa8001fdb5b0 0x0000000000000000 0x0000000000000000 0x000007fefce10000 0x000007fefce19fff Vad 
0xfffffa8001c3a790 0xfffffa8001fdb5b0 0x0000000000000000 0x0000000000000000 0x000007fefcf10000 0x000007fefcf56fff Vad 
0xfffffa8001440010 0xfffffa8001c3a670 0xfffffa8001c3a820 0xfffffa800143b190 0x000007fefdab0000 0x000007fefdabefff Vad 
0xfffffa8001c3a820 0xfffffa8001440010 0xfffffa800201d6c0 0xfffffa800148a960 0x000007fefd810000 0x000007fefd81efff Vad 
0xfffffa800201d6c0 0xfffffa8001c3a820 0xfffffa8001fdb870 0xfffffa8001bc7310 0x000007fefd360000 0x000007fefd3adfff Vad 
0xfffffa8001fdb870 0xfffffa800201d6c0 0x0000000000000000 0x0000000000000000 0x000007fefd330000 0x000007fefd351fff Vad 
0xfffffa8001bc7310 0xfffffa800201d6c0 0x0000000000000000 0xfffffa8001bcb940 0x000007fefd4d0000 0x000007fefd4dafff Vad 
0xfffffa8001bcb940 0xfffffa8001bc7310 0x0000000000000000 0x0000000000000000 0x000007fefd780000 0x000007fefd7a4fff Vad 
0xfffffa800148a960 0xfffffa8001c3a820 0xfffffa8001bccbc0 0xfffffa800148aa80 0x000007fefd930000 0x000007fefd93afff Vad 
0xfffffa8001bccbc0 0xfffffa800148a960 0x0000000000000000 0x0000000000000000 0x000007fefd8c0000 0x000007fefd8d3fff Vad 
0xfffffa800148aa80 0xfffffa800148a960 0x0000000000000000 0x0000000000000000 0x000007fefd940000 0x000007fefd966fff Vad 
0xfffffa800143b190 0xfffffa8001440010 0xfffffa800143baf0 0xfffffa8002041ec0 0x000007fefdfb0000 0x000007fefe0dcfff Vad 
0xfffffa800143baf0 0xfffffa800143b190 0xfffffa800143f570 0xfffffa8001440f80 0x000007fefdcb0000 0x000007fefdd1afff Vad 
0xfffffa800143f570 0xfffffa800143baf0 0x0000000000000000 0xfffffa8001440e60 0x000007fefdac0000 0x000007fefdaddfff Vad 
0xfffffa8001440e60 0xfffffa800143f570 0x0000000000000000 0x0000000000000000 0x000007fefdc80000 0x000007fefdc8efff Vad 
0xfffffa8001440f80 0xfffffa800143baf0 0xfffffa8001440ef0 0x0000000000000000 0x000007fefde90000 0x000007fefdec9fff Vad 
0xfffffa8001440ef0 0xfffffa8001440f80 0x0000000000000000 0x0000000000000000 0x000007fefdd20000 0x000007fefde86fff Vad 
0xfffffa8002041ec0 0xfffffa800143b190 0xfffffa8001bc7f80 0xfffffa8001db9090 0x000007fefe390000 0x000007fefe46afff Vad 
0xfffffa8001bc7f80 0xfffffa8002041ec0 0xfffffa8001440b90 0xfffffa8001c89f80 0x000007fefe110000 0x000007fefe161fff Vad 
0xfffffa8001440b90 0xfffffa8001bc7f80 0x0000000000000000 0x0000000000000000 0x000007fefe0e0000 0x000007fefe10dfff Vad 
0xfffffa8001c89f80 0xfffffa8001bc7f80 0x0000000000000000 0x0000000000000000 0x000007fefe170000 0x000007fefe2e7fff Vad 
0xfffffa8001db9090 0xfffffa8002041ec0 0xfffffa8001c8af80 0xfffffa800143fe60 0x000007fefe6f0000 0x000007fefe706fff Vad 
0xfffffa8001c8af80 0xfffffa8001db9090 0x0000000000000000 0x0000000000000000 0x000007fefe650000 0x000007fefe6e8fff Vad 
0xfffffa800143fe60 0xfffffa8001db9090 0x0000000000000000 0x0000000000000000 0x000007fefe710000 0x000007fefe71dfff Vad 
0xfffffa800143f600 0xfffffa800143b220 0xfffffa800143e0d0 0xfffffa8001cbaee0 0x000007feffcc0000 0x000007feffd96fff Vad 
0xfffffa800143e0d0 0xfffffa800143f600 0xfffffa800143b400 0xfffffa8001440b00 0x000007fefe9a0000 0x000007fefeba2fff Vad 
0xfffffa800143b400 0xfffffa800143e0d0 0xfffffa800143ff80 0xfffffa800143fdd0 0x000007fefe7b0000 0x000007fefe84efff Vad 
0xfffffa800143ff80 0xfffffa800143b400 0x0000000000000000 0x0000000000000000 0x000007fefe740000 0x000007fefe7a6fff Vad 
0xfffffa800143fdd0 0xfffffa800143b400 0x0000000000000000 0x0000000000000000 0x000007fefe850000 0x000007fefe918fff Vad 
0xfffffa8001440b00 0xfffffa800143e0d0 0xfffffa800148a9f0 0xfffffa8001440d40 0x000007fefebc0000 0x000007fefecc8fff Vad 
0xfffffa800148a9f0 0xfffffa8001440b00 0x0000000000000000 0x0000000000000000 0x000007fefebb0000 0x000007fefebb7fff Vad 
0xfffffa8001440d40 0xfffffa8001440b00 0xfffffa8001c89e60 0x0000000000000000 0x000007fefef30000 0x000007feffcb7fff Vad 
0xfffffa8001c89e60 0xfffffa8001440d40 0x0000000000000000 0x0000000000000000 0x000007fefecd0000 0x000007fefef28fff Vad 
0xfffffa8001cbaee0 0xfffffa800143f600 0xfffffa8001d992d0 0xfffffa8001502110 0x000007fffffaa000 0x000007fffffabfff Vadl
0xfffffa8001d992d0 0xfffffa8001cbaee0 0xfffffa8001c381c0 0xfffffa8001cf29f0 0x000007fffffa0000 0x000007fffffa1fff Vadl
0xfffffa8001c381c0 0xfffffa8001d992d0 0xfffffa8001440cb0 0xfffffa8001f99d50 0x000007fefffb0000 0x000007fefffb0fff Vad 
0xfffffa8001440cb0 0xfffffa8001c381c0 0xfffffa800148a7d0 0xfffffa8001c89ef0 0x000007feffdf0000 0x000007feffe60fff Vad 
0xfffffa800148a7d0 0xfffffa8001440cb0 0x0000000000000000 0x0000000000000000 0x000007feffda0000 0x000007feffdecfff Vad 
0xfffffa8001c89ef0 0xfffffa8001440cb0 0x0000000000000000 0x0000000000000000 0x000007feffe70000 0x000007fefff99fff Vad 
0xfffffa8001f99d50 0xfffffa8001c381c0 0x0000000000000000 0x0000000000000000 0x000007fffff9c000 0x000007fffff9dfff Vadl
0xfffffa8001cf29f0 0xfffffa8001d992d0 0xfffffa8001cf31f0 0xfffffa8001cba8c0 0x000007fffffa6000 0x000007fffffa7fff Vadl
0xfffffa8001cf31f0 0xfffffa8001cf29f0 0xfffffa8001e45370 0x0000000000000000 0x000007fffffa4000 0x000007fffffa5fff Vadl
0xfffffa8001e45370 0xfffffa8001cf31f0 0x0000000000000000 0x0000000000000000 0x000007fffffa2000 0x000007fffffa3fff Vadl
0xfffffa8001cba8c0 0xfffffa8001cf29f0 0x0000000000000000 0x0000000000000000 0x000007fffffa8000 0x000007fffffa9fff Vadl
0xfffffa8001502110 0xfffffa8001cbaee0 0xfffffa8001c382f0 0xfffffa80020b6270 0x000007fffffd6000 0x000007fffffd7fff Vadl
0xfffffa8001c382f0 0xfffffa8001502110 0xfffffa8001504390 0xfffffa8001c38250 0x000007fffffb0000 0x000007fffffd2fff Vad 
0xfffffa8001504390 0xfffffa8001c382f0 0xfffffa800224dcf0 0x0000000000000000 0x000007fffffae000 0x000007fffffaffff Vadl
0xfffffa800224dcf0 0xfffffa8001504390 0x0000000000000000 0x0000000000000000 0x000007fffffac000 0x000007fffffadfff Vadl
0xfffffa8001c38250 0xfffffa8001c382f0 0x0000000000000000 0x0000000000000000 0x000007fffffd4000 0x000007fffffd4fff Vadl
0xfffffa80020b6270 0xfffffa8001502110 0xfffffa8001d9b4e0 0xfffffa800143c620 0x000007fffffda000 0x000007fffffdbfff Vadl
0xfffffa8001d9b4e0 0xfffffa80020b6270 0x0000000000000000 0x0000000000000000 0x000007fffffd8000 0x000007fffffd9fff Vadl
0xfffffa800143c620 0xfffffa80020b6270 0x0000000000000000 0x0000000000000000 0x000007fffffde000 0x000007fffffdffff Vadl
************************************************************************
Pid:   1856
Address            Parent             Left               Right              Start              End                Tag 
------------------ ------------------ ------------------ ------------------ ------------------ ------------------ ----
0xfffffa80020869b0 0xfffffa8002170a78 0xfffffa8001dc3730 0xfffffa8001e768d0 0x000000007ffe0000 0x000000007ffeffff Vadl
0xfffffa8001dc3730 0xfffffa80020869b0 0xfffffa8001dde100 0xfffffa8000d2f0f0 0x0000000000d60000 0x0000000000ddffff VadS
0xfffffa8001dde100 0xfffffa8001dc3730 0xfffffa80021700a0 0xfffffa8001e223c0 0x0000000000330000 0x000000000033ffff VadS
0xfffffa80021700a0 0xfffffa8001dde100 0xfffffa8001506250 0xfffffa8001506170 0x00000000000d0000 0x00000000000d0fff VadS
0xfffffa8001506250 0xfffffa80021700a0 0xfffffa8000d392c0 0xfffffa80015061c0 0x00000000000b0000 0x00000000000b3fff Vad 
0xfffffa8000d392c0 0xfffffa8001506250 0xfffffa8000d3b400 0xfffffa80021636b0 0x0000000000020000 0x0000000000026fff Vad 
0xfffffa8000d3b400 0xfffffa8000d392c0 0x0000000000000000 0x0000000000000000 0x0000000000010000 0x000000000001ffff Vad 
0xfffffa80021636b0 0xfffffa8000d392c0 0x0000000000000000 0x0000000000000000 0x0000000000030000 0x00000000000affff VadS
0xfffffa80015061c0 0xfffffa8001506250 0x0000000000000000 0x0000000000000000 0x00000000000c0000 0x00000000000c0fff Vad 
0xfffffa8001506170 0xfffffa80021700a0 0xfffffa8000d390a0 0xfffffa800143f140 0x0000000000110000 0x000000000020ffff VadS
0xfffffa8000d390a0 0xfffffa8001506170 0xfffffa8000d39230 0xfffffa800143f280 0x00000000000f0000 0x00000000000f9fff Vad 
0xfffffa8000d39230 0xfffffa8000d390a0 0x0000000000000000 0x0000000000000000 0x00000000000e0000 0x00000000000e1fff Vad 
0xfffffa800143f280 0xfffffa8000d390a0 0x0000000000000000 0x0000000000000000 0x0000000000100000 0x0000000000100fff Vadm
0xfffffa800143f140 0xfffffa8001506170 0xfffffa8002082900 0xfffffa800139c8b0 0x0000000000280000 0x0000000000280fff Vadm
0xfffffa8002082900 0xfffffa800143f140 0x0000000000000000 0x0000000000000000 0x0000000000210000 0x0000000000276fff Vad 
0xfffffa800139c8b0 0xfffffa800143f140 0xfffffa8001c513a0 0xfffffa8001c51f80 0x00000000002a0000 0x000000000031ffff VadS
0xfffffa8001c513a0 0xfffffa800139c8b0 0x0000000000000000 0x0000000000000000 0x0000000000290000 0x0000000000290fff Vad 
0xfffffa8001c51f80 0xfffffa800139c8b0 0x0000000000000000 0x0000000000000000 0x0000000000320000 0x0000000000320fff Vad 
0xfffffa8001e223c0 0xfffffa8001dde100 0xfffffa8001cb6700 0xfffffa8001e234c0 0x0000000000cd0000 0x0000000000cd0fff Vad 
0xfffffa8001cb6700 0xfffffa8001e223c0 0xfffffa8000d393f0 0xfffffa8001c77c30 0x0000000000b70000 0x0000000000b70fff Vad 
0xfffffa8000d393f0 0xfffffa8001cb6700 0xfffffa8000d32140 0xfffffa8001e62010 0x0000000000760000 0x000000000081ffff Vad 
0xfffffa8000d32140 0xfffffa8000d393f0 0xfffffa80020145b0 0xfffffa8000d39350 0x0000000000440000 0x00000000005c7fff Vad 
0xfffffa80020145b0 0xfffffa8000d32140 0x0000000000000000 0x0000000000000000 0x0000000000340000 0x000000000043ffff VadS
0xfffffa8000d39350 0xfffffa8000d32140 0x0000000000000000 0x0000000000000000 0x00000000005d0000 0x0000000000750fff Vadm
0xfffffa8001e62010 0xfffffa8000d393f0 0x0000000000000000 0x0000000000000000 0x0000000000820000 0x0000000000aeefff Vad 
0xfffffa8001c77c30 0xfffffa8001cb6700 0xfffffa8001c5dc40 0xfffffa8001dc0450 0x0000000000ba0000 0x0000000000baffff VadS
0xfffffa8001c5dc40 0xfffffa8001c77c30 0x0000000000000000 0xfffffa8001dbfb50 0x0000000000b80000 0x0000000000b8ffff VadS
0xfffffa8001dbfb50 0xfffffa8001c5dc40 0x0000000000000000 0x0000000000000000 0x0000000000b90000 0x0000000000b9cfff Vad 
0xfffffa8001dc0450 0xfffffa8001c77c30 0xfffffa8001e19d20 0xfffffa8001dc0330 0x0000000000c30000 0x0000000000c30fff Vad 
0xfffffa8001e19d20 0xfffffa8001dc0450 0x0000000000000000 0x0000000000000000 0x0000000000bb0000 0x0000000000c2ffff VadS
