#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# 
#
# Plugin Details
# ======================
# Plugin Name: impscan
# Plugin Description: Scan for calls to imported functions
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" --profile=Win7SP1x64 impscan -v -p 2208
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
IAT                Call               Module               Function
0x0000000145b9c9f0 0x0000000076d09ce0 USER32.dll           IntersectRect
0x0000000145b9c9f8 0x0000000076d06c40 USER32.dll           InvalidateRect
0x0000000145b9ca00 0x0000000076d6f61c USER32.dll           InvertRect
0x0000000145b9ca08 0x0000000076d06560 USER32.dll           IsChild
0x0000000145b9ca10 0x0000000076d15ae0 USER32.dll           IsClipboardFormatAvailable
0x0000000145b9ca18 0x0000000076d08c78 USER32.dll           IsIconic
0x0000000145b9ca20 0x0000000076d09d5c USER32.dll           IsRectEmpty
0x0000000145b9ca28 0x0000000076d07930 USER32.dll           IsWindow
0x0000000145b9ca30 0x0000000076cfd0a8 USER32.dll           IsWindowEnabled
0x0000000145b9ca38 0x0000000076d08d38 USER32.dll           IsWindowVisible
0x0000000145b9ca40 0x0000000076d08ca8 USER32.dll           IsZoomed
0x0000000145b9ca48 0x0000000076d09120 USER32.dll           KillTimer
0x0000000145b9ca50 0x0000000076d01444 USER32.dll           LoadCursorW
0x0000000145b9ca58 0x0000000076d0146c USER32.dll           LoadIconW
0x0000000145b9ca60 0x0000000076d0322c USER32.dll           LoadImageW
0x0000000145b9ca68 0x0000000076d40720 USER32.dll           MapVirtualKeyExW
0x0000000145b9ca70 0x0000000076d18a14 USER32.dll           MapVirtualKeyW
0x0000000145b9ca78 0x0000000076d06ca0 USER32.dll           MapWindowPoints
0x0000000145b9ca80 0x0000000076d0e6d0 USER32.dll           MessageBeep
0x0000000145b9ca88 0x0000000076d61304 USER32.dll           MessageBoxA
0x0000000145b9ca90 0x0000000076d61360 USER32.dll           MessageBoxW
0x0000000145b9ca98 0x0000000076cfaac4 USER32.dll           MonitorFromPoint
0x0000000145b9caa0 0x0000000076d02ab4 USER32.dll           MonitorFromRect
0x0000000145b9caa8 0x0000000076d05ec0 USER32.dll           MonitorFromWindow
0x0000000145b9cab0 0x0000000076cfaa30 USER32.dll           MoveWindow
0x0000000145b9cab8 0x0000000076d06244 USER32.dll           MsgWaitForMultipleObjectsEx
0x0000000145b9cac0 0x0000000076d0baac USER32.dll           NotifyWinEvent
0x0000000145b9cac8 0x0000000076d09de8 USER32.dll           OffsetRect
0x0000000145b9cad0 0x0000000076d15a44 USER32.dll           OpenClipboard
0x0000000145b9cad8 0x0000000076cf6eb0 USER32.dll           OpenInputDesktop
0x0000000145b9cae0 0x0000000076d08fd4 USER32.dll           PeekMessageW
0x0000000145b9cae8 0x0000000076d076d4 USER32.dll           PostMessageW
0x0000000145b9caf0 0x0000000076cf73b0 USER32.dll           PostQuitMessage
0x0000000145b9caf8 0x0000000076d00b14 USER32.dll           PostThreadMessageW
0x0000000145b9cb00 0x0000000076d1b130 USER32.dll           PrintWindow
0x0000000145b9cb08 0x0000000076cfdcec USER32.dll           PtInRect
0x0000000145b9cb10 0x0000000076cf64a4 USER32.dll           QueryDisplayConfig
0x0000000145b9cb18 0x0000000076d04860 USER32.dll           RedrawWindow
0x0000000145b9cb20 0x0000000076d00e4c USER32.dll           RegisterClassExW
0x0000000145b9cb28 0x0000000076d00860 USER32.dll           RegisterClassW
0x0000000145b9cb30 0x0000000076cff304 USER32.dll           RegisterWindowMessageW
0x0000000145b9cb38 0x0000000076cf6fa0 USER32.dll           RegisterDeviceNotificationW
0x0000000145b9cb40 0x0000000076cfcc90 USER32.dll           RegisterHotKey
0x0000000145b9cb48 0x0000000076cf9c1c USER32.dll           RegisterPowerSettingNotification
0x0000000145b9cb50 0x0000000076cf6ea0 USER32.dll           RegisterRawInputDevices
0x0000000145b9cb58 0x0000000076d64a04 USER32.dll           RegisterTouchWindow
0x0000000145b9cb60 0x0000000076cff304 USER32.dll           RegisterWindowMessageW
0x0000000145b9cb68 0x0000000076cfcdc4 USER32.dll           ReleaseCapture
0x0000000145b9cb70 0x0000000076d0796c USER32.dll           ReleaseDC
0x0000000145b9cb78 0x0000000076d06fa0 USER32.dll           RemovePropW
0x0000000145b9cb80 0x0000000076cfc994 USER32.dll           ScreenToClient
0x0000000145b9cb88 0x0000000076d18c90 USER32.dll           SendInput
0x0000000145b9cb90 0x0000000076cffa50 USER32.dll           SendMessageTimeoutW
0x0000000145b9cb98 0x0000000076d06b04 USER32.dll           SendMessageW
0x0000000145b9cba0 0x0000000076d189b0 USER32.dll           SetCapture
0x0000000145b9cba8 0x0000000076d17e4c USER32.dll           SetCaretPos
0x0000000145b9cbb0 0x0000000076cf5c34 USER32.dll           SetClassLongPtrW
0x0000000145b9cbb8 0x0000000076d0e43c USER32.dll           SetClipboardData
0x0000000145b9cbc0 0x0000000076cfc850 USER32.dll           SetCursor
0x0000000145b9cbc8 0x0000000076d31fc8 USER32.dll           SetCursorPos
0x0000000145b9cbd0 0x0000000076cfd170 USER32.dll           SetFocus
0x0000000145b9cbd8 0x0000000076cfd4d0 USER32.dll           SetForegroundWindow
0x0000000145b9cbe0 0x0000000076d18a50 USER32.dll           SetKeyboardState
0x0000000145b9cbe8 0x0000000076cfcc30 USER32.dll           SetLayeredWindowAttributes
0x0000000145b9cbf0 0x0000000076cf8af0 USER32.dll           SetMenuDefaultItem
0x0000000145b9cbf8 0x0000000076cf8480 USER32.dll           SetParent
0x0000000145b9cc00 0x0000000076cfd650 USER32.dll           SetProcessWindowStation
0x0000000145b9cc08 0x0000000076d06f20 USER32.dll           SetPropW
0x0000000145b9cc10 0x0000000076d09d88 USER32.dll           SetRect
0x0000000145b9cc18 0x0000000076d07fb0 USER32.dll           SetRectEmpty
0x0000000145b9cc20 0x0000000076cfd660 USER32.dll           SetThreadDesktop
0x0000000145b9cc28 0x0000000076d068f0 USER32.dll           SetTimer
0x0000000145b9cc30 0x0000000076d04ccc USER32.dll           SetWinEventHook
0x0000000145b9cc38 0x0000000076d1b300 USER32.dll           SetWindowDisplayAffinity
0x0000000145b9cc40 0x0000000076d076ac USER32.dll           SetWindowLongPtrW
0x0000000145b9cc48 0x0000000076d03340 USER32.dll           SetWindowLongW
0x0000000145b9cc50 0x0000000076cf80b0 USER32.dll           SetWindowPlacement
0x0000000145b9cc58 0x0000000076d03bf0 USER32.dll           SetWindowPos
0x0000000145b9cc60 0x0000000076cfb4d4 USER32.dll           SetWindowRgn
0x0000000145b9cc68 0x0000000076d07024 USER32.dll           SetWindowTextW
0x0000000145b9cc70 0x0000000076cff804 USER32.dll           SetWindowsHookExW
0x0000000145b9cc78 0x0000000076cf5cb4 USER32.dll           ShowCursor
0x0000000145b9cc80 0x0000000076d018e0 USER32.dll           ShowWindow
0x0000000145b9cc88 0x0000000076cff490 USER32.dll           SystemParametersInfoW
0x0000000145b9cc90 0x0000000076d0d5d4 USER32.dll           ToUnicodeEx
0x0000000145b9cc98 0x0000000076d055b0 USER32.dll           TrackMouseEvent
0x0000000145b9cca0 0x0000000076d0c9b0 USER32.dll           TrackPopupMenu
0x0000000145b9cca8 0x0000000076d096e0 USER32.dll           TranslateMessage
0x0000000145b9ccb0 0x0000000076cf84a0 USER32.dll           UnhookWinEvent
0x0000000145b9ccb8 0x0000000076cfd390 USER32.dll           UnhookWindowsHookEx
0x0000000145b9ccc0 0x0000000076cfd430 USER32.dll           UnregisterClassW
0x0000000145b9ccc8 0x0000000076cf7370 USER32.dll           UnregisterDeviceNotification
0x0000000145b9ccd0 0x0000000076d18ab0 USER32.dll           UnregisterHotKey
0x0000000145b9ccd8 0x0000000076d181a4 USER32.dll           UnregisterPowerSettingNotification
0x0000000145b9cce0 0x0000000076cfc870 USER32.dll           UpdateLayeredWindow
0x0000000145b9cce8 0x0000000076cfb624 USER32.dll           UpdateLayeredWindowIndirect
0x0000000145b9ccf0 0x0000000076d18b70 USER32.dll           WindowFromPoint
0x0000000145b9cd00 0x000007fefa04dc18 WINMM.dll            midiInAddBuffer
0x0000000145b9cd08 0x000007fefa04d9fc WINMM.dll            midiInClose
0x0000000145b9cd10 0x000007fefa04d59c WINMM.dll            midiInGetDevCapsW
0x0000000145b9cd18 0x000007fefa04d4dc WINMM.dll            midiInGetNumDevs
0x0000000145b9cd20 0x000007fefa04d854 WINMM.dll            midiInOpen
0x0000000145b9cd28 0x000007fefa04dadc WINMM.dll            midiInPrepareHeader
0x0000000145b9cd30 0x000007fefa04dd28 WINMM.dll            midiInReset
0x0000000145b9cd38 0x000007fefa04dca8 WINMM.dll            midiInStart
0x0000000145b9cd40 0x000007fefa04db68 WINMM.dll            midiInUnprepareHeader
0x0000000145b9cd48 0x000007fefa04cb9c WINMM.dll            midiOutClose
0x0000000145b9cd50 0x000007fefa035b6c WINMM.dll            midiOutGetDevCapsW
0x0000000145b9cd58 0x000007fefa0348c8 WINMM.dll            midiOutGetNumDevs
0x0000000145b9cd60 0x000007fefa04d14c WINMM.dll            midiOutLongMsg
0x0000000145b9cd68 0x000007fefa04c960 WINMM.dll            midiOutOpen
0x0000000145b9cd70 0x000007fefa04cc7c WINMM.dll            midiOutPrepareHeader
0x0000000145b9cd78 0x000007fefa04d20c WINMM.dll            midiOutReset
0x0000000145b9cd80 0x000007fefa04d0a8 WINMM.dll            midiOutShortMsg
0x0000000145b9cd88 0x000007fefa04cedc WINMM.dll            midiOutUnprepareHeader
0x0000000145b9cd90 0x000007fefa03a648 WINMM.dll            timeBeginPeriod
0x0000000145b9cd98 0x000007fefa03a768 WINMM.dll            timeEndPeriod
0x0000000145b9cda0 0x000007fefa031248 WINMM.dll            timeGetTime
0x0000000145b9cda8 0x000007fefa037f28 WINMM.dll            waveInGetNumDevs
0x0000000145b9cdb0 0x000007fefa0336ac WINMM.dll            waveOutClose
0x0000000145b9cdb8 0x000007fefa037e50 WINMM.dll            waveOutGetNumDevs
0x0000000145b9cdc0 0x000007fefa0338d0 WINMM.dll            waveOutOpen
0x0000000145b9cdc8 0x000007fefa054b60 WINMM.dll            waveOutPause
0x0000000145b9cdd0 0x000007fefa033ca4 WINMM.dll            waveOutPrepareHeader
0x0000000145b9cdd8 0x000007fefa03a38c WINMM.dll            waveOutReset
0x0000000145b9cde0 0x000007fefa054ba0 WINMM.dll            waveOutRestart
0x0000000145b9cde8 0x000007fefa033770 WINMM.dll            waveOutUnprepareHeader
0x0000000145b9cdf0 0x000007fefa033d40 WINMM.dll            waveOutWrite
0x0000000145b9ce00 0x000007feff0d2640 WS2_32.dll           freeaddrinfo
0x0000000145b9ce08 0x000007feff0d23c0 WS2_32.dll           GetAddrInfoW
0x0000000145b9ce10 0x000007feff0de370 WS2_32.dll           GetNameInfoW
0x0000000145b9ce18 0x000007feff0dcfe0 WS2_32.dll           WSACloseEvent
0x0000000145b9ce20 0x000007feff0dd010 WS2_32.dll           WSACreateEvent
0x0000000145b9ce28 0x000007feff0fe930 WS2_32.dll           WSADuplicateSocketW
0x0000000145b9ce30 0x000007feff0dd6a0 WS2_32.dll           WSAEnumNetworkEvents
0x0000000145b9ce38 0x000007feff0dd590 WS2_32.dll           WSAEventSelect
0x0000000145b9ce40 0x000007feff0d1290 WS2_32.dll           WSAGetLastError
0x0000000145b9ce48 0x000007feff0f79e0 WS2_32.dll           WSAGetOverlappedResult
0x0000000145b9ce50 0x000007feff0dd150 WS2_32.dll           WSAIoctl
0x0000000145b9ce58 0x000007feff0d2f60 WS2_32.dll           WSALookupServiceBeginW
0x0000000145b9ce60 0x000007feff0d2ba0 WS2_32.dll           WSALookupServiceEnd
0x0000000145b9ce68 0x000007feff0d2910 WS2_32.dll           WSALookupServiceNextW
0x0000000145b9ce70 0x000007feff0d2200 WS2_32.dll           WSARecv
0x0000000145b9ce78 0x000007feff0fe650 WS2_32.dll           WSARecvFrom
0x0000000145b9ce80 0x000007feff0dd310 WS2_32.dll           WSAResetEvent
0x0000000145b9ce88 0x000007feff0d13b0 WS2_32.dll           WSASend
0x0000000145b9ce90 0x000007feff0de7f0 WS2_32.dll           WSASendTo
0x0000000145b9ce98 0x000007feff0de070 WS2_32.dll           WSASetEvent
0x0000000145b9cea0 0x000007feff0dd040 WS2_32.dll           WSASetLastError
0x0000000145b9cea8 0x000007feff0f64e0 WS2_32.dll           WSASetServiceW
0x0000000145b9ceb0 0x000007feff0d1bd0 WS2_32.dll           WSASocketW
0x0000000145b9ceb8 0x000007feff0d4ae0 WS2_32.dll           WSAStartup
0x0000000145b9cec0 0x000007feff0dcfc0 WS2_32.dll           WSAWaitForMultipleEvents
0x0000000145b9cec8 0x000007feff0d50a0 WS2_32.dll           __WSAFDIsSet
0x0000000145b9ced0 0x000007feff0de4a0 WS2_32.dll           accept
0x0000000145b9ced8 0x000007feff0d1f00 WS2_32.dll           bind
0x0000000145b9cee0 0x000007feff0d18e0 WS2_32.dll           closesocket
0x0000000145b9cee8 0x000007feff0d42f0 WS2_32.dll           connect
0x0000000145b9cef0 0x000007feff0d2640 WS2_32.dll           freeaddrinfo
0x0000000145b9cef8 0x000007feff0d2720 WS2_32.dll           getaddrinfo
0x0000000145b9cf00 0x000007feff0daae0 WS2_32.dll           gethostname
0x0000000145b9cf08 0x000007feff0fe3e0 WS2_32.dll           getpeername
0x0000000145b9cf10 0x000007feff0d9150 WS2_32.dll           getsockname
0x0000000145b9cf18 0x000007feff0fe190 WS2_32.dll           getsockopt
0x0000000145b9cf20 0x000007feff0ddfd0 WS2_32.dll           ntohl
0x0000000145b9cf28 0x000007feff0d1250 WS2_32.dll           ntohs
0x0000000145b9cf30 0x000007feff0d1350 WS2_32.dll           inet_addr
0x0000000145b9cf38 0x000007feff0e9690 WS2_32.dll           inet_ntop
0x0000000145b9cf40 0x000007feff0e9790 WS2_32.dll           inet_pton
0x0000000145b9cf48 0x000007feff0d4670 WS2_32.dll           ioctlsocket
0x0000000145b9cf50 0x000007feff0d7f60 WS2_32.dll           listen
0x0000000145b9cf58 0x000007feff0ddfd0 WS2_32.dll           ntohl
0x0000000145b9cf60 0x000007feff0d1250 WS2_32.dll           ntohs
0x0000000145b9cf68 0x000007feff0dd9c0 WS2_32.dll           recv
0x0000000145b9cf70 0x000007feff0de630 WS2_32.dll           recvfrom
0x0000000145b9cf78 0x000007feff0d4f20 WS2_32.dll           select
0x0000000145b9cf80 0x000007feff0d7cd0 WS2_32.dll           send
0x0000000145b9cf88 0x000007feff0ddb50 WS2_32.dll           sendto
0x0000000145b9cf90 0x000007feff0dd7b0 WS2_32.dll           setsockopt
0x0000000145b9cf98 0x000007feff0d1ac0 WS2_32.dll           shutdown
0x0000000145b9cfa0 0x000007feff0dd910 WS2_32.dll           socket
0x0000000145b9cfb0 0x0000000076f2b920 ntdll.dll            RtlAcquireSRWLockExclusive
0x0000000145b9cfb8 0x0000000076f4b2b0 ntdll.dll            RtlAcquireSRWLockShared
0x0000000145b9cfc0 0x0000000076ff12d0 ntdll.dll            RtlAddVectoredExceptionHandler
0x0000000145b9cfc8 0x0000000076e75b80 kernel32.dll         AllocConsole
0x0000000145b9cfd0 0x0000000076e3c930 kernel32.dll         AreFileApisANSI
0x0000000145b9cfd8 0x0000000076df9940 kernel32.dll         AssignProcessToJobObject
0x0000000145b9cfe0 0x0000000076e75a90 kernel32.dll         AttachConsole
0x0000000145b9cfe8 0x0000000076df99c0 kernel32.dll         CallbackMayRunLong
0x0000000145b9cff0 0x0000000076e402d0 kernel32.dll         CancelIo
0x0000000145b9cff8 0x0000000076e3c920 kernel32.dll         CancelIoEx
0x0000000145b9d000 0x0000000076e40300 kernel32.dll         CancelSynchronousIo
0x0000000145b9d008 0x0000000076df7f70 kernel32.dll         ChangeTimerQueueTimer
0x0000000145b9d010 0x0000000076e410d0 kernel32.dll         CheckRemoteDebuggerPresent
0x0000000145b9d018 0x0000000076e3a760 kernel32.dll         ClearCommError
0x0000000145b9d020 0x0000000076e116d0 kernel32.dll         CloseHandle
0x0000000145b9d028 0x0000000076fda2a0 ntdll.dll            TpReleasePool
0x0000000145b9d030 0x0000000076f1d840 ntdll.dll            TpReleaseWork
0x0000000145b9d038 0x0000000076e04bf0 kernel32.dll         CompareStringW
0x0000000145b9d040 0x0000000076df1b00 kernel32.dll         ConnectNamedPipe
0x0000000145b9d048 0x0000000076df8940 kernel32.dll         CopyFileW
0x0000000145b9d050 0x0000000076dfa210 kernel32.dll         CreateDirectoryW
0x0000000145b9d058 0x0000000076e04470 kernel32.dll         CreateEventW
0x0000000145b9d060 0x0000000076e11940 kernel32.dll         CreateFileA
0x0000000145b9d068 0x0000000076dfebd0 kernel32.dll         CreateFileMappingW
0x0000000145b9d070 0x0000000076e00a50 kernel32.dll         CreateFileW
0x0000000145b9d078 0x0000000076e4b860 kernel32.dll         CreateHardLinkW
0x0000000145b9d080 0x0000000076df4f70 kernel32.dll         CreateIoCompletionPort
0x0000000145b9d088 0x0000000076e4c020 kernel32.dll         CreateJobObjectW
0x0000000145b9d090 0x0000000076e005a0 kernel32.dll         CreateMutexW
0x0000000145b9d098 0x0000000076e52cf0 kernel32.dll         CreateNamedPipeA
0x0000000145b9d0a0 0x0000000076df1f70 kernel32.dll         CreateNamedPipeW
0x0000000145b9d0a8 0x0000000076e103c0 kernel32.dll         CreateProcessW
0x0000000145b9d0b0 0x0000000076e3c850 kernel32.dll         CreateRemoteThread
0x0000000145b9d0b8 0x0000000076dfdd70 kernel32.dll         CreateSemaphoreA
0x0000000145b9d0c0 0x0000000076df8e00 kernel32.dll         CreateSemaphoreW
0x0000000145b9d0c8 0x0000000076e65ba0 kernel32.dll         CreateSymbolicLinkW
0x0000000145b9d0d0 0x0000000076e05760 kernel32.dll         CreateThread
0x0000000145b9d0d8 0x0000000076e3bdf0 kernel32.dll         CreateThreadpool
0x0000000145b9d0e0 0x0000000076df5d30 kernel32.dll         CreateThreadpoolWork
0x0000000145b9d0e8 0x0000000076e3c810 kernel32.dll         CreateTimerQueue
0x0000000145b9d0f0 0x0000000076df8140 kernel32.dll         CreateTimerQueueTimer
0x0000000145b9d0f8 0x0000000076df1c10 kernel32.dll         CreateToolhelp32Snapshot
0x0000000145b9d100 0x0000000076e3c7f0 kernel32.dll         DebugBreak
0x0000000145b9d108 0x0000000076f5bc90 ntdll.dll            RtlDecodePointer
0x0000000145b9d110 0x0000000076f3d370 kernel32.dll         DeleteCriticalSection
0x0000000145b9d118 0x0000000076e006c0 kernel32.dll         DeleteFileA
0x0000000145b9d120 0x0000000076dfa230 kernel32.dll         DeleteFileW
0x0000000145b9d128 0x000007fefcd922b0 KERNELBASE.dll       DeleteProcThreadAttributeList
0x0000000145b9d130 0x0000000076df86a0 kernel32.dll         DeleteTimerQueueTimer
0x0000000145b9d138 0x0000000076e059a0 kernel32.dll         DeviceIoControl
0x0000000145b9d140 0x0000000076e3c7c0 kernel32.dll         DisconnectNamedPipe
0x0000000145b9d148 0x0000000076e04ef0 kernel32.dll         DuplicateHandle
0x0000000145b9d150 0x0000000076f61420 ntdll.dll            RtlEncodePointer
0x0000000145b9d158 0x0000000076f3d190 kernel32.dll         EnterCriticalSection
0x0000000145b9d160 0x0000000076e3c730 kernel32.dll         EnumSystemLocalesEx
0x0000000145b9d168 0x0000000076e3c720 kernel32.dll         EnumSystemLocalesW
0x0000000145b9d170 0x0000000076e3a500 kernel32.dll         EscapeCommFunction
0x0000000145b9d178 0x0000000076f4c150 ntdll.dll            RtlExitUserProcess
0x0000000145b9d180 0x0000000076f53ed0 ntdll.dll            RtlExitUserThread
0x0000000145b9d188 0x0000000076df7780 kernel32.dll         ExpandEnvironmentStringsA
0x0000000145b9d190 0x0000000076e06390 kernel32.dll         ExpandEnvironmentStringsW
0x0000000145b9d198 0x0000000076dfa3c0 kernel32.dll         FileTimeToSystemTime
0x0000000145b9d1a0 0x0000000076e44c90 kernel32.dll         FillConsoleOutputAttribute
0x0000000145b9d1a8 0x0000000076e44cc0 kernel32.dll         FillConsoleOutputCharacterW
0x0000000145b9d1b0 0x0000000076e0aed0 kernel32.dll         FindClose
0x0000000145b9d1b8 0x0000000076e3c6f0 kernel32.dll         FindCloseChangeNotification
0x0000000145b9d1c0 0x0000000076df2920 kernel32.dll         FindFirstChangeNotificationW
0x0000000145b9d1c8 0x0000000076e3c6b0 kernel32.dll         FindFirstFileExA
0x0000000145b9d1d0 0x0000000076e0b650 kernel32.dll         FindFirstFileExW
0x0000000145b9d1d8 0x0000000076e0aef0 kernel32.dll         FindFirstFileW
0x0000000145b9d1e0 0x0000000076e3c680 kernel32.dll         FindNextFileA
0x0000000145b9d1e8 0x0000000076e00af0 kernel32.dll         FindNextFileW
0x0000000145b9d1f0 0x0000000076e08d40 kernel32.dll         FindResourceW
0x0000000145b9d1f8 0x0000000076df60d0 kernel32.dll         FlushFileBuffers
0x0000000145b9d200 0x0000000076df2ed0 kernel32.dll         FlushInstructionCache
0x0000000145b9d208 0x0000000076e3c5f0 kernel32.dll         FlushViewOfFile
0x0000000145b9d210 0x0000000076e3c590 kernel32.dll         FormatMessageA
0x0000000145b9d218 0x0000000076e02a20 kernel32.dll         FormatMessageW
0x0000000145b9d220 0x0000000076e05f00 kernel32.dll         FreeEnvironmentStringsW
0x0000000145b9d228 0x0000000076e05800 kernel32.dll         FreeLibrary
0x0000000145b9d230 0x0000000076df4ee0 kernel32.dll         FreeLibraryAndExitThread
0x0000000145b9d238 0x0000000076e06170 kernel32.dll         GetACP
0x0000000145b9d240 0x0000000076e05ec0 kernel32.dll         GetCPInfo
0x0000000145b9d248 0x0000000076e3a0e0 kernel32.dll         GetCommModemStatus
0x0000000145b9d250 0x0000000076e39c50 kernel32.dll         GetCommState
0x0000000145b9d258 0x0000000076e10680 kernel32.dll         GetCommandLineA
0x0000000145b9d260 0x0000000076e0b5f0 kernel32.dll         GetCommandLineW
0x0000000145b9d268 0x0000000076dfbd40 kernel32.dll         GetComputerNameExW
0x0000000145b9d270 0x0000000076e30970 kernel32.dll         GetConsoleCP
0x0000000145b9d278 0x0000000076e31010 kernel32.dll         GetConsoleCursorInfo
0x0000000145b9d280 0x0000000076e115b0 kernel32.dll         GetConsoleMode
0x0000000145b9d288 0x0000000076e02c80 kernel32.dll         GetConsoleScreenBufferInfo
0x0000000145b9d290 0x0000000076e0b960 kernel32.dll         GetConsoleTitleW
0x0000000145b9d298 0x0000000076e3bc00 kernel32.dll         GetCurrencyFormatEx
0x0000000145b9d2a0 0x0000000076e0b6f0 kernel32.dll         GetCurrentDirectoryW
0x0000000145b9d2a8 0x0000000076e04ed0 kernel32.dll         GetCurrentProcess
0x0000000145b9d2b0 0x0000000076e04c30 kernel32.dll         GetCurrentProcessId
0x0000000145b9d2b8 0x0000000076f79360 ntdll.dll            RtlGetCurrentProcessorNumber
0x0000000145b9d2c0 0x0000000076e03100 kernel32.dll         GetCurrentThread
0x0000000145b9d2c8 0x0000000076e030c0 kernel32.dll         GetCurrentThreadId
0x0000000145b9d2d0 0x0000000076e807f0 kernel32.dll         GetDateFormatEx
0x0000000145b9d2d8 0x0000000076dfb020 kernel32.dll         GetDateFormatW
0x0000000145b9d2e0 0x0000000076e3c4a0 kernel32.dll         GetDiskFreeSpaceA
0x0000000145b9d2e8 0x0000000076dfac60 kernel32.dll         GetDiskFreeSpaceExW
0x0000000145b9d2f0 0x0000000076e3c470 kernel32.dll         GetDiskFreeSpaceW
0x0000000145b9d2f8 0x0000000076e0af60 kernel32.dll         GetDriveTypeW
0x0000000145b9d300 0x0000000076dfbf80 kernel32.dll         GetDynamicTimeZoneInformation
0x0000000145b9d308 0x0000000076e05ee0 kernel32.dll         GetEnvironmentStringsW
0x0000000145b9d310 0x0000000076e08290 kernel32.dll         GetEnvironmentVariableW
0x0000000145b9d318 0x0000000076e3c440 kernel32.dll         GetErrorMode
0x0000000145b9d320 0x0000000076e00490 kernel32.dll         GetExitCodeProcess
0x0000000145b9d328 0x0000000076e005c0 kernel32.dll         GetFileAttributesA
0x0000000145b9d330 0x0000000076dfac40 kernel32.dll         GetFileAttributesExW
0x0000000145b9d338 0x0000000076e0af40 kernel32.dll         GetFileAttributesW
0x0000000145b9d340 0x0000000076dff3d0 kernel32.dll         GetFileInformationByHandle
0x0000000145b9d348 0x0000000076e01030 kernel32.dll         GetFileInformationByHandleEx
0x0000000145b9d350 0x0000000076dfebb0 kernel32.dll         GetFileSize
0x0000000145b9d358 0x0000000076df90a0 kernel32.dll         GetFileSizeEx
0x0000000145b9d360 0x0000000076e11550 kernel32.dll         GetFileType
0x0000000145b9d368 0x0000000076df99f0 kernel32.dll         GetFinalPathNameByHandleW
0x0000000145b9d370 0x0000000076e11dc0 kernel32.dll         GetFullPathNameA
0x0000000145b9d378 0x0000000076e068c0 kernel32.dll         GetFullPathNameW
0x0000000145b9d380 0x0000000076e5e420 kernel32.dll         GetGeoInfoW
0x0000000145b9d388 0x0000000076e11520 kernel32.dll         GetLastError
0x0000000145b9d390 0x0000000076dfae30 kernel32.dll         GetLocalTime
0x0000000145b9d398 0x0000000076df35d0 kernel32.dll         GetLocaleInfoEx
0x0000000145b9d3a0 0x0000000076e08620 kernel32.dll         GetLocaleInfoW
0x0000000145b9d3a8 0x0000000076e3bb80 kernel32.dll         GetLogicalProcessorInformation
0x0000000145b9d3b0 0x0000000076e0b370 kernel32.dll         GetLongPathNameW
0x0000000145b9d3b8 0x0000000076e068e0 kernel32.dll         GetModuleFileNameW
0x0000000145b9d3c0 0x0000000076e057c0 kernel32.dll         GetModuleHandleA
0x0000000145b9d3c8 0x0000000076e3c410 kernel32.dll         GetModuleHandleExA
0x0000000145b9d3d0 0x0000000076dfac20 kernel32.dll         GetModuleHandleExW
0x0000000145b9d3d8 0x0000000076e11e80 kernel32.dll         GetModuleHandleW
0x0000000145b9d3e0 0x0000000076e63740 kernel32.dll         GetNamedPipeHandleStateW
0x0000000145b9d3e8 0x0000000076dfac80 kernel32.dll         GetNativeSystemInfo
0x0000000145b9d3f0 0x0000000076e3d670 kernel32.dll         GetNumaHighestNodeNumber
0x0000000145b9d3f8 0x0000000076e3bb50 kernel32.dll         GetNumberFormatEx
0x0000000145b9d400 0x0000000076dfa940 kernel32.dll         GetNumberOfConsoleInputEvents
0x0000000145b9d408 0x0000000076e0a6f0 kernel32.dll         GetOEMCP
0x0000000145b9d410 0x0000000076df7e70 kernel32.dll         GetOverlappedResult
0x0000000145b9d418 0x0000000076e3c400 kernel32.dll         GetPriorityClass
0x0000000145b9d420 0x0000000076df62d0 kernel32.dll         GetPrivateProfileStringW
0x0000000145b9d428 0x0000000076e11de0 kernel32.dll         GetProcAddress
0x0000000145b9d430 0x0000000076df2960 kernel32.dll         GetProcessAffinityMask
